record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,issn,accession_number,start_page,end_page,url,name_of_database,keywords,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
36,JOUR,Toxic effect of insecticides on survival of giant honey bee (Apis dorsata F.),"['Rathee, N.', 'Kanchesh, K.', 'Nehra, K.S.']",Annals of Agri Bio Research,"Increased use of insecticides in crop protection exercises has severely affected the survival of giant honey bee (Apis dorsata F.) which is a very good pollinator of various entomophilous crops. Effect of 11 insecticides (chlorpyriphos, treban, methyl-parathion, triazophos, ethion, thiodicarb, carbosulfan, diflubenzuron, flufenoxuron, azadirachtin and imidacloprid) was studied on A. dorsata. LD50 values and safety index (S. I.) of these insecticides were studied. Insecticides were applied in two ways - topical method and mass feeding method. Treban proved to be the most toxic insecticide (LD50=0.000028 μg/bee) in acute contact toxicity test. Methyl-parathion was anticipated to be the most hazardous to the honey bees in case of acute stomach toxicity test (NRC=0.1, S. I.=0.00123). It was found that carbosulfan, diflubenzuron, flufenoxuron and azadirachtin were non-toxic in both the modes of toxicity and thus can be applied in the field at the normal recommended concentrations.",2015///,2015,,20,1,,,54.0,59.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930346775&partnerID=40&md5=1825f09601c4ce39d9d400805bf29e6a,Scopus,,,0,,0,161
209,JOUR,"Interaction of Flupyradifurone and Deltamethrin, Two Pesticides Commonly Used for Plant Pest Control, in Honeybees","Bava, R.; Lupia, C.; Castagna, F.; Ruga, S.; Nucera, S.; Carresi, C.; Caminiti, R.; Bulotta, R.M.; Naccari, C.; Britti, D.; Palma, E.",Animals,"Nowadays, old-generation pesticides are released into ecosystems alongside new formulations, giving rise to pharmacological interactions (additive, synergistic, and antagonistic effects). The aim of this study was to evaluate the impact that simultaneous exposure to DMT and FLU doses has on bee health. Groups of twenty honeybees were housed in cages to compose six macro-groups. One group consisted of experimental replicates treated orally with a toxic dose of deltamenthrin (DMT 21.6 mg/L); two other groups were subjected to the oral administration of two toxic doses of flupyradifurone (FLU 50 mg/L and FLU 100 mg/L); and two other groups were intoxicated with a combination of the two pesticides (DMT 21.6 + FLU 50 and DMT 21.6 + FLU 100). The consequences of the pesticides’ interactions were highlighted by measuring and comparing data on survival, food consumption, and abnormal behavior. Generally speaking, antagonism between the two pesticides has been demonstrated. The bees were able to survive for up to three days at the lowest dosage of FLU (50 mg/L), with 46% of the subjects still alive; however, the maximum dose (100 mg/L) caused all treated animals to die as early as the second day. When DMT and FLU 50 were administered together, the group that received DMT alone had a lower survival rate. When comparing the survival rates produced by the DMT and FLU 50 combination to those of the group receiving FLU 50 alone, the same was clearly visible. While there was no statistically significant improvement observed when the survival indices of the DMT and FLU 100 combination were compared to those of the group intoxicated with DMT alone, an improvement in survival indices was observed when these were compared with the group intoxicated with FLU 100 alone. © 2024 by the authors.",2024,2024,10.3390/ani14060851,14,6,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188842192&doi=10.3390%2fani14060851&partnerID=40&md5=daea9e86a4f794dca079f939b6438c45,,abnormal behavior; adult; animal experiment; animal health and welfare; animal model; antagonism; antagonistic effect; Article; beekeeping; deltamethrin; drug interaction; environment; flupyradifurone; food intake; honeybee; honeybee (Apis mellifera); in vitro study; intoxication; nonhuman; pest control; pesticide; pesticides; plant pest control; plants; survival rate; unclassified drug,,0,,0,162
185,JOUR,"Recent and future declines of a historically widespread pollinator linked to climate, land cover, and pesticides","['Janousek, WM', 'Douglas, MR', 'Cannings, S', 'Clement, MA', 'Delphia, CM', 'Everett, JG', 'Hatfield, RG', 'Keinath, DA', 'Koch, JBU', 'McCabe, LM', 'Mola, JM', 'Ogilvie, JE', 'Rangwala, I', 'Richardson, LL', 'Rohde, AT', 'Strange, JP', 'Tronstad, LM', 'Graves, TA']",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,"The acute decline in global biodiversity includes not only the loss of rare species, but also the rapid collapse of common species across many different taxa. The loss of pollinating insects is of particular concern because of the ecological and economic values these species provide. The western bumble bee (Bombus occidentalis) was once common in western North America, but this species has become increasingly rare through much of its range. To understand potential mechanisms driving these declines, we used Bayesian occupancy models to investigate the effects of climate and land cover from 1998 to 2020, pesticide use from 2008 to 2014, and projected expected occupancy under three future scenarios. Using 14,457 surveys across 2.8 million km2 in the western United States, we found strong negative relationships between increasing temperature and drought on occupancy and identified neonicotinoids as the pesticides of greatest negative influence across our study region. The mean predicted occupancy declined by 57% from 1998 to 2020, ranging from 15 to 83% declines across 16 ecoregions. Even under the most optimistic scenario, we found continued declines in nearly half of the ecoregions by the 2050s and mean declines of 93% under the most severe scenario across all ecoregions. This assessment underscores the tenuous future of B. occidentalis and demonstrates the scale of stressors likely contributing to rapid loss of related pollinator species throughout the globe. Scaled-up, international species-monitoring schemes and improved integra-tion of data from formal surveys and community science will substantively improve the understanding of stressors and bumble bee population trends.",2023/01/31/,2023,10.1073/pnas.2211223120,120,5,0027-8424,WOS:001167988000001,,,,,"['animal', 'Animals', 'Article', 'Bayes theorem', 'Bayes Theorem', 'bee', 'Bees', 'biodiversity', 'Biodiversity', 'biodiversity loss', 'bumble bees', 'climate', 'Climate', 'climate change', 'drought', 'environmental temperature', 'insect', 'insect declines', 'Insecta', 'land use', 'neonicotinoid', 'neonicotinoids', 'pesticide', 'Pesticides', 'pollinator', 'seasonal variation', 'trend study', 'United States', 'vegetation']",,0,,0,163
51,JOUR,"Contact and oral toxicity to honey bees (Apis mellifera) of agents registered for use for sweet corn insect control in Ontario, Canada","['Bailey, J.', 'Scott-Dufree, C.', 'Harris, R.', 'Tolman, J.', 'Harris, B.']",Apidologie,"Assays were conducted to compare direct and residual contact and oral toxicities to honey bees of sweet corn insecticides and of Bt-sweet corn. Direct contact assays focusing on LC50 determined that technical grade clothianidin was most toxic, > carbofuran, > imidacloprid = spinosad, > lambda-cyhalothrin, > Bacillus thuringiensis. In residual contact assays, forager age bees were exposed to treated non-transgenic sweet corn tassels. Carbofuran treated tassels caused significant mortality up to 2 and 3 days after treatment (DAT) in 2002 and 2003, respectively. Lambda-cyhalothrin treated tassels had no impact on honey bees in 2002; in 2003, their toxicity was significantly higher than the untreated control tassels for 1 DAT. In both years, spinosad, imidacloprid and clothianidin or Bt-sweet corn tassels had no impact on honey bee mortality. Pollen collected from insecticide field treated corn and fed to honey bees had no impact on mortality. © INRA/DIB-AGIB/ EDP Sciences, 2005.",2005///,2005,10.1051/apido:2005048,36,4,,,623.0,633.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-29244441671&doi=10.1051%2fapido%3a2005048&partnerID=40&md5=2350cc039b6b3d032ffa5c9f046a1cb0,Scopus,,,0,,0,164
24,JOUR,"A laboratory study to evaluate the toxicity of the Mediterranean fruit fly, Ceratitis capitata, bait, Success 0.02 CB, to the honey bee, Apis mellifera","['Edwards, C.R.', 'Gerber, C.K.', 'Hunt, G.J.']",Apidologie,"USDA APHIS and Moscamed have developed an eradication program for the Mediterranean fruit fly, Ceratitis capitata (Wiedemann), in North and Central America. Currently, the primary chemical used to control fruit flies in Central America is spinosad, Success 0.02 CB™ (GF-120). Central America, and Guatemala in particular, has a thriving apiculture industry. Many Guatemalan beekeepers believe that Success is toxic to honey bees, Apis mellifera L., and that its use has resulted in a decrease in bee populations and subsequent honey production. Continuous, limited, and topical exposure studies demonstrated that Success is toxic to honey bees at varying levels, depending upon exposure and drying time, as demonstrated by 24 h bioassays. Future studies should evaluate the effects of Success in the field on foraging honey bees and brood health during a season long Medfly control program to determine possible honeybee impacts.",2003///,2003,10.1051/apido:2003005,34,2,,,171.0,180.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037364867&doi=10.1051%2fapido%3a2003005&partnerID=40&md5=9895ad0dbf83f8e3c3937a7fca673a41,Scopus,,,0,,0,165
105,JOUR,Under review: Data requirements and method development of a new bee risk assessment scheme for plant protection product registration,"['Jeker, L.', 'Grossar, D.']",Chimia,"An up-to-date ecotoxicological risk assessment of plant protection products (PPPs) depends on the constant improvement of risk assessment methods and guidelines, and a thorough evaluation of their impacts. Here, we explain how the risk assessment of PPPs with regard to bees and the authorisation of PPPs is conducted in Switzerland. We further report the design and application of a new method to study homing flights of honey bees using the Radio Frequency Identification (RFID) technique. The new method allowed to address the effects of sublethal doses of two neonicotinoids, thiamethoxam and thiacloprid, on the flight capacities of honey bees. Currently, this study design is under evaluation in an international ring test, in which the Swiss Bee Research centre participates. It is the first test design focussing on sublethal effects of PPPs on honey bees and a draft method will be submitted to OECD to become an official test guideline in the near future. Potential shortcomings and ideas for refinements on the RFID test design are discussed. © L. Jeker, D. Grossar",2020///,2020,10.2533/CHIMIA.2020.176,74,3,,,176.0,182.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082092477&doi=10.2533%2fCHIMIA.2020.176&partnerID=40&md5=5cf27647b2fe622e767c93807cb32d02,Scopus,,,0,,0,166
8,JOUR,"Imidacloprid markedly affects hemolymph proteolysis, biomarkers, DNA global methylation, and the cuticle proteolytic layer in western honeybees","['Paleolog, J', 'Wilde, J', 'Siuda, M', 'Bak, B', 'Wójcik, L', 'Strachecka, A']",APIDOLOGIE,"Imidacloprid (IMD) may affect proteolysis, aspartate aminotransferase (AST), alanine aminotransferase (ALT), alkaline phosphatase (ALP), and global DNA methylation in honeybees. Queens, drones, and workers aged 1 or 20 days were exposed (free-flying colonies) to IMD (5 ppb and 200 ppb) in their diet. As a result, the colony depopulation did not occurred. IMD disturbed hemolymph/cuticle proteolysis; deactivated most of the cuticle protease inhibitors, activated hemolymph thiol and metal proteases and cuticle thiol proteases; downregulated ALP, ALT, AST; and increased DNA methylation in a caste- and age-dependent manner. The response in queens and workers differed, possibly due to eusocial evolution. Higher IMD dose had greater effects. The responses of ALP, ALT, AST, and DNA may reflect acceleration of biochemical senescence and epigenetic adaptation to IMD. All these biochemical side effects may lead to colony depopulation during future biotic/abiotic stress.",2020/08//,2020,10.1007/s13592-020-00747-4,51,4,0044-8435,WOS:000520675500001,620.0,630.0,,,"['acceleration', 'Apis mellifera', 'biochemistry', 'biomarker', 'cuticle', 'DNA', 'DNA methylation', 'honeybee', 'imidacloprid', 'inhibition', 'inhibitor', 'methylation', 'phosphatase', 'proteolysis', 'senescence', 'thiol']",,0,,0,167
195,JOUR,Neonicotinoids act like endocrine disrupting chemicals in newly-emerged bees and winter bees,"['Baines, D.', 'Wilton, E.', 'Pawluk, A.', 'De Gorter, M.', 'Chomistek, N.']",Scientific Reports,"Significant efforts have been devoted over the last few years to develop efficient molecular electrocatalysts for the electrochemical reduction of carbon dioxide to carbon monoxide, the latter being an industrially important feedstock for the synthesis of bulk and fine chemicals. Whereas these efforts primarily focus on this formal oxygen abstraction step, there are no reports on the exploitation of the chemistry for scalable applications in carbonylation reactions. Here we describe the design and application of an inexpensive and user-friendly electrochemical set-up combined with the two-chamber technology for performing Pd-catalysed carbonylation reactions including amino- and alkoxycarbonylations, as well as carbonylative Sonogashira and Suzuki couplings with near stoichiometric carbon monoxide. The combined two-reaction process allows for milligram to gram synthesis of pharmaceutically relevant compounds. Moreover, this technology can be adapted to the use of atmospheric carbon dioxide. © 2017 The Author(s).",2017///,2017,10.1038/s41598-017-10489-6,7,1,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028972306&doi=10.1038%2fs41598-017-10489-6&partnerID=40&md5=03ab8ee3d6df78facc2fabdf1345030e,Scopus,,,0,,0,168
71,JOUR,"Toxicity of Imidacloprid Against Melipona scutellaris (Latreille, 1811): Preliminary Risk Analysis","['Costa, J.O.', 'Brigante, J.', 'Vieira, E.M.']",Sociobiology,"The study aimed to evaluate the oral toxicity of the pesticide Imidacloprid Nortox 400 SC® to native bees (Melipona scutellaris, L) and assess the potential risk associated with crops treated with this product. Biotest was conducted using eight concentrations with triplicates. The lethal concentration (LC50) was determined through oral exposure, and the oral lethal dose (LD50) was estimated based on dietary consumption values. The hazard quotient (HQ) was then calculated using the LD50 value. The LD50 value for imidacloprid Nortox 400 SC® at 6h was 0.025 μg a.i. bee-1. Regarding the environmental risk to the species, the acute oral HQ exceeded the trigger value by 200 to 480 times across all evaluated crops. Additionally, the risk of product drift exceeded the trigger value within 50 meters of harvest. These results suggest that, during phase 1, it was not possible to dismiss the possibility of foliar spraying affecting M. scutellaris bees. © 2024 Universidade Estadual de Feira de Santana. All rights reserved.",2024///,2024,10.13102/sociobiology.v71i1.9825,71,1,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191992762&doi=10.13102%2fsociobiology.v71i1.9825&partnerID=40&md5=68b2a3409685069ed215be3cc52841af,Scopus,"['Hazard quotient', 'Lethal Concentration', 'Lethal Dose', 'Native bees', 'Oral toxicity']",,0,,0,169
1,JOUR,Comparative ecotoxicity of insecticides with different modes of action to Osmia excavata (Hymenoptera: Megachilidae),"['Song, Y.', 'Li, L.', 'Li, C.', 'Lu, Z.', 'Ouyang, F.', 'Liu, L.', 'Yu, Y.', 'Men, X.']",Ecotoxicology and Environmental Safety,"Osmia excavata is an important pollinator in commercial fruit orchards. Little information has been published about ecotoxicity to O. excavata, especially the larvae. To clarify the risk of commonly used insecticides with different modes of action to the larvae of O. excavata, six insecticides (clothianidin, acetamiprid, sulfoxaflor, lambda-cyhalothrin, chlorfenapyr and abamectin) were selected for evaluation of their acute lethal toxicity and sublethal effects. Clothianidin and abamectin were the two most toxic insecticides to the larvae of O. excavata with LD50 values of 0.007 (0.006–0.008) and 0.0004 (0.0003–0.0006) μg active ingredient (a.i.) bee−1, respectively. And their ecological risks were high according to the hazard quotient values (HQ > 2500). Sulfoxaflor was identified as the only safe insecticide for O. excavata (HQ < 50) under field conditions. Sublethal toxicity tests showed that larval weight was significantly decreased by ingesting food treated with clothianidin, lambda-cyhalothrin and abamectin (less than the maximum field registered concentrations on fruit trees) due to interference with consumption per larva and reduction of the efficiency of conversion of ingested food. Additionally, above three insecticides significantly prolonged larval developmental duration before cocooning and decreased eclosion rate. Overall, there results suggested that clothianidin and abamectin should not be applied, especially during the flowering phase, the application frequency of lambda-cyhalothrin should be minimized for the purpose of conserving O. excavata. Our results provided important evidences for selecting appropriate insecticides for use in fruit orchards. © 2021 The Authors",2021///,2021,10.1016/j.ecoenv.2021.112015,212,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100555144&doi=10.1016%2fj.ecoenv.2021.112015&partnerID=40&md5=dcc8fe91b0358488cc94cc49750eeb1b,Scopus,"['abamectin', 'acetamiprid', 'animal', 'animal experiment', 'Animals', 'Article', 'bee', 'Bees', 'chemical pollutant', 'chlorfenapyr', 'clothianidin', 'cocoon', 'comparative study', 'controlled study', 'crop', 'Crops, Agricultural', 'cyhalothrin', 'dose response', 'Dose-Response Relationship, Drug', 'drug effect', 'ecotoxicity', 'Ecotoxicity', 'ecotoxicology', 'Ecotoxicology', 'Excavata', 'flowering', 'fruit', 'growth, development and aging', 'guanidine derivative', 'Guanidines', 'hazard assessment', 'Hymenoptera', 'insecticide', 'Insecticides', 'larva', 'Larva', 'larval development', 'LD50', 'Lethal Dose 50', 'Megachilidae', 'neonicotinoid', 'Neonicotinoids', 'nitrile', 'Nitriles', 'nonhuman', 'orchard', 'Osmia', 'Osmia excavata', 'pollination', 'Pollination', 'pollinator', 'Pyrethrins', 'pyrethroid', 'pyridine derivative', 'Pyridines', 'risk assessment', 'Risk assessment', 'Risk Assessment', 'sublethal effect', 'Sublethal effects', 'sulfoxaflor', 'Sulfur Compounds', 'sulfur derivative', 'taxonomy', 'thiazole derivative', 'Thiazoles', 'toxicity testing', 'unclassified drug']",,0,,0,170
197,JOUR,"Exposure to sublethal concentration of flupyradifurone alters sexual behavior and cuticular hydrocarbon profile in Heriades truncorum, an oligolectic solitary bee","Boff, S.; Ayasse, M.",Insect Science,"The aboveground oligolectic bee, Heriades truncorum, is a particularly good model for studying the impact of pesticides on sexual communication, since some aspects of its mating behavior have previously been described. We have tested (1) the interference of the pesticide flupyradifurone on male precopulatory behavior and male mating partner preferences, (2) the way that the pesticide interferes in male quality assessment by the female, and (3) the effects of the pesticide on the chemical compounds in the female cuticle. We exposed bees of both sexes to a sublethal concentration of flupyradifurone. Various behaviors were registered in a mating arena with two females (one unexposed and one exposed) and one male (either unexposed or exposed). Unexposed males were quicker to attempt to mate. Treatment also impacted precopulatory behavior and male quality assessment by females. Males approached unexposed females more quickly than insecticide-exposed ones. Females exposed to insecticide produced lower amounts of some cuticular hydrocarbons (sex pheromone candidates) and appeared less choosy than unexposed females. Our findings suggest that insecticide exposure affects sexual communication, playing a role both in male preference and in male quality assessment by the female. © 2023 The Authors. Insect Science published by John Wiley & Sons Australia, Ltd on behalf of Institute of Zoology, Chinese Academy of Sciences.",2024,2024,10.1111/1744-7917.13268,31,3,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168529708&doi=10.1111%2f1744-7917.13268&partnerID=40&md5=2a3d0c63b5b3cc6bea7c420490a4b7c5,,"4-Butyrolactone; animal; Animals; bee; Bees; courtship display; drug effect; female; Female; female choice; flupyradifurone; gamma butyrolactone; hydrocarbon; Hydrocarbons; insecticide; Insecticides; male; Male; male partner preference; metabolism; pyridine derivative; Pyridines; sex communication; sexual behavior; Sexual Behavior, Animal; sublethal effects",,0,,0,171
188,JOUR,The toxic unit approach as a risk indicator in honey bees surveillance programmes: A case of study in Apis mellifera iberiensis,"['Alonso-Prados, E.', 'Muñoz, I.', 'De la Rúa, P.', 'Serrano, J.', 'Fernández-Alba, A.R.', 'García-Valcárcel, A.I.', 'Hernando, M.D.', 'Alonso, Á.', 'Alonso-Prados, J.L.', 'Bartolomé, C.', 'Maside, X.', 'Barrios, L.', 'Martín-Hernández, R.', 'Higes, M.']",Science of the Total Environment,"The influence of genetic diversity and exposure to xenobiotics on the prevalence of pathogens was studied within the context of a voluntary epidemiological study in Spanish apiaries of Apis mellifera iberiensis, carried out during the spring season of years 2014 and 2015. As such, the evolutionary lineages of the honey bee colonies were identified, a multiresidue analysis of xenobiotics was carried out in beebread and worker bee samples, and the Toxic Unit (TUm) was estimated for each sampled apiary. The relationship between lineages and the most prevalent pathogens (Nosema ceranae, Varroa destructor, trypanosomatids, Black Queen Cell Virus; and Deformed Wing Virus) was analysed with contingency tables, and the possible relationships between TUm and the prevalence of these pathogens were studied by using a factor analysis. The statistical analysis supported the associations between V. destructor and Deformed Wing Virus (DWV), and between N. ceranae and Black Queen Cell Virus (BQCV), but the association between these pathogens and trypanosomatids was not observed. TUm values varied between 5.5 × 10−6 and 3.65 × 10−1. When TUm < 3.35 × 10−4, it was mainly determined by coumaphos, tau-fluvalinate and/or chlorfenvinphos. At higher values, other insecticides also contributed to TUm, although a clear predominance was not seen up to TUm ≥ 1.83 × 10−2, when it was mainly defined by acrinathrin, spinosad and/or imidacloprid. The possible cumulative effect from the joint action of xenobiotics was >10% in the 63% of the cases. The prevalence of pathogens did not appear to be influenced by the distribution of evolutionary lineages and, while the prevalence of V. destructor was not found to be determined by TUm, there was a trend towards an increasing prevalence of N. ceranae when TUm ≥ 23 10−4. This study is an example of using TUm approach beyond the field of the ecotoxicology. © 2019 Elsevier B.V.",2020///,2020,10.1016/j.scitotenv.2019.134208,698,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071891801&doi=10.1016%2fj.scitotenv.2019.134208&partnerID=40&md5=ec1a24c355956bd2b5a1ec900f266e40,Scopus,,,0,,0,172
150,JOUR,Cell death localization in situ in laboratory reared honey bee (Apis mellifera L.) larvae treated with pesticides,"['Gregorc, A.', 'Ellis, J.D.']",Pesticide Biochemistry and Physiology,"In this study, cell death detected by DNA fragmentation labeling and phosphatidylserine (PS) localization was investigated in the honey bee (Apis mellifera L.) midgut, salivary glands and ovaries after treating larvae with different pesticides offered via an artificial diet. To do this, honey bee larvae reared in an incubator were exposed to one of nine pesticides: chlorpyrifos, imidacloprid, amitraz, fluvalinate, coumaphos, myclobutanil, chlorothalonil, glyphosate and simazine. Following this, larvae were fixed and prepared for immunohistologically detected cellular death using two TUNEL techniques for DNA fragmentation labeling and Annexin V to detect the localization of exposed PS specific in situ binding to apoptotic cells. Untreated larvae experienced ∼10% midgut apoptotic cell death under controlled conditions. All applied pesticides triggered an increase in apoptosis in treated compared to untreated larvae. The level of cell death in the midgut of simazine-treated larvae was highest at 77% mortality and statistically similar to the level of cell death for chlorpyrifos (65%), imidacloprid (61%), myclobutanil (69%), and glyphosate (69%) treated larvae. Larvae exposed to fluvalinate had the lowest midgut columnar apoptotic cell death (30%) of any pesticide-treated larvae. Indications of elevated apoptotic cell death in salivary glands and ovaries after pesticide application were detected. Annexin V localization, indicative of apoptotic cell deletion, had an extensive distribution in the midgut, salivary glands and ovaries of pesticide-treated larvae. The data suggest that the tested pesticides induced apoptosis in tissues of honey bee larvae at the tested concentrations. Cell death localization as a tool for a monitoring the subclinical and sub-lethal effects of external influences on honey bee larval tissues is discussed. © 2010 Elsevier Inc.",2011///,2011,10.1016/j.pestbp.2010.12.005,99,2,,,200.0,207.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751703703&doi=10.1016%2fj.pestbp.2010.12.005&partnerID=40&md5=bdce5d24cb5f8dd19606876e705079ed,Scopus,,,0,,0,173
147,JOUR,An ecological risk assessment for spinosad use on cotton,"['Cleveland, C.B.', 'Mayes, M.A.', 'Cryer, S.A.']",Pest Management Science,"Spinosad is a reduced-risk insecticide with a novel mode of action that provides an alternative to older classes of insecticides such as organophosphates, carbamates and pyrethroids. A comprehensive ecological risk assessment for spinosad use in US cotton crops is presented within a framework of tiered levels of refinement following the guidelines of the US EPA for ecological risk assessments. Toxicity information for a variety of species is documented and utilized, environmental concentrations estimated, and risk characterizations in the form of risk quotients are quantified. Results indicate that spinosad use in cotton does not exceed the most conservative Tier I levels of concern (LOC) values for groundwater, mammals and birds or acute risk to aquatic organisms. Use of very conservative Tier I screening methods resulted in exceeding LOC values for chronic exposure for some aquatic organisms, thus prompting further refinement. When the exposure prediction was refined using less conservative, Tier II mechanistic environmental fate transport models to predict offsite transport and environmental concentrations, chronic risk was not predicted for these species. Spinosad is acutely toxic to bees under laboratory conditions, but toxicity of residue studies and field studies indicate that under actual use conditions the impact on bees is minimal. © 2001 Society of Chemical Industry.",2002///,2002,10.1002/ps.424,58,1,,,70.0,84.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036007018&doi=10.1002%2fps.424&partnerID=40&md5=9989a35a4b93a19b4db6d4dcf4b563af,Scopus,,,0,,0,174
164,JOUR,Improving Mitochondrial Function Protects Bumblebees from Neonicotinoid Pesticides,"['Powner, MB', 'Salt, TE', 'Hogg, C', 'Jeffery, G']",PLOS ONE,"Global pollination is threatened by declining insect pollinator populations that may be linked to neonicotinoid pesticide use. Neonicotinoids over stimulate neurons and depolarize their mitochondria, producing immobility and death. However, mitochondrial function can be improved by near infrared light absorbed by cytochrome c oxidase in mitochondrial respiration. In flies, daily exposure to 670nm light throughout life increases average lifespan and aged mobility, and reduces systemic inflammation. Here we treat bumble bees with Imidacloprid a common neonicotinoid. This undermined ATP and rapidly induced immobility and reduced visual function and survival. Bees exposed to insecticide and daily to 670nm light showed corrected ATP levels and significantly improved mobility allowing them to feed. Physiological recordings from eyes revealed that light exposure corrected deficits induced by the pesticide. Overall, death rates in bees exposed to insecticide but also given 670nm light were indistinguishable from controls. When Imidacloprid and light exposure were withdrawn, survival was maintained. Bees and insects generally cannot see deep red light so it does not disturb their behaviour. Hence, we show that deep red light exposure that improves mitochondrial function, reverses the sensory and motor deficits induced by Imidacloprid. These results may have important implications as light delivery is economic and can be placed in hives/colonies.",2016/11/15/,2016,10.1371/journal.pone.0166531,11,11,1932-6203,WOS:000387794600077,,,,,,,0,,0,175
159,JOUR,Temporal dynamics of whole body residues of the neonicotinoid insecticide imidacloprid in live or dead honeybees,"['Schott, M', 'Bischoff, G', 'Eichner, G', 'Vilcinskas, A', 'Büchler, R', 'Meixner, MD', 'Brandt, A']",SCIENTIFIC REPORTS,"In cases of acute intoxication, honeybees often lay in front of their hives for several days, exposed to sunlight and weather, before a beekeeper can take a sample. Beekeepers send samples to analytical laboratories, but sometimes no residues can be detected. Temperature and sun light could influence the decrease of pesticides in bee samples and thereby residues left for analysis. Moreover, samples are usually sent via normal postal services without cooling. We investigated the temporal dynamics of whole-body residues of imidacloprid in live or dead honeybees following a single-meal dietary exposure of 41 ng/bee under various environmental conditions, such as freezing, exposure to UV light or transfer of individuals through the mail system. Immobile, ""dead"" looking honeybees recovered from paralysis after 48 hours. The decrease of residues in living but paralysed bees was stopped by freezing (= killing). UV light significantly reduced residues, but the mode of transport did not affect residue levels. Group feeding increased the variance of residues, which is relevant for acute oral toxicity tests. In conclusion, elapsed time after poisoning is key for detection of neonicotinoids. Freezing before mailing significantly reduced the decrease of imidacloprid residues and may increase the accuracy of laboratory analysis for pesticides.",2017/07/24/,2017,10.1038/s41598-017-06259-z,7,,2045-2322,WOS:000406260800001,,,,,,,0,,0,176
109,JOUR,"Impact of type and extent of sugars on the oral toxicity of imidacloprid on honeybees, Apis mellifera (Linn.)","['Kaur, S.', 'Nath, R.', 'Deep, G.', 'Singh, H.']",Journal of Entomological Research,"Neonicotinoids have been reported to be detrimental to the bees as well as other pollinators world over and many countries have taken steps to either restrict their use or stop the use. Imidacloprid was highly toxic in fructose followed by glucose, sucrose and ordinary sugar. LC50 of the insecticide was calculated to be 0.0009% (LD50 = 45 ng/bee) in ordinary commercial sugar, sucrose and glucose and 0.0005% (LD50 = 25 ng/bee in fructose in 65% syrup concentration. In 35% sugar solutions the LC50 of Imidacloprid was 0.0010, 0.0005, 0.0005 and 0.0004% in ordinary sugar, sucrose, glucose and fructose, respectively (LD50 = 50 ng, 25 ng, 25 ng and 20 ng/bee, respectively. The insecticide was found to be highly toxic in 10% syrups of the tested sugars (LC50 = 0.0004, 0.0002, 0.0002 and 0.0001%; LD50 = 20 ng, 10 ng, 10 ng and 5 ng/bee, respectively. © 2020, MPH J. ent. Res. All rights reserved",2020///,2020,10.5958/0974-4576.2020.00099.7,44,4,,,595.0,599.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101618210&doi=10.5958%2f0974-4576.2020.00099.7&partnerID=40&md5=e04be6d4a1fdf053a4521c98ab855f61,Scopus,"['Fructose', 'glucose', 'imidacloprid', 'LC', 'LD', 'neonicotinoids', 'ordinary commercial sugar', 'sucrose']",,0,,0,177
