record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,asreview_prior,exported_notes_1,included,asreview_ranking,,
476,JOUR,S-dinotefuran affects the social behavior of honeybees (Apis mellifera)and increases their risk in the colony,"['Zhang, F.', 'Cao, W.', 'Zhang, Y.', 'Luo, J.', 'Hou, J.', 'Chen, L.', 'Yi, G.', 'Li, H.', 'Huang, M.', 'Dong, L.', 'Li, X.']",Pesticide Biochemistry and Physiology,"The toxic effects of neonicotinoid pesticides on honeybees is a global concern, whereas little is known about the effect of stereoisomeric pesticides among honeybee social behavior. In this study, we investigated the effects of stereoisomeric dinotefuran on honeybee social behavior. We found that honeybees exhibit a preference for consuming food containing S-dinotefuran, actively engage in trophallaxis with S-dinotefuran–consuming peers, and consequently acquire higher levels of S-dinotefuran compared with R-dinotefuran. In comparison to R-dinotefuran, S-dinotefuran stimulates honeybees to elevate their body temperature, thereby attracting more peers for trophallaxis. Transcriptome analysis revealed a significant enrichment of thermogenesis pathways due to S-dinotefuran exposure. Additionally, metabolome data indicated that S-dinotefuran may enhance body temperature by promoting lipid synthesis in the lysine degradation pathway. Consequently, body temperature emerges as a key factor influencing honeybee social behavior. Our study is the first to highlight the propensity of S-dinotefuran to raise honeybee body temperature, which prompts honeybee to preferentially engage in trophallaxis with peers exhibiting higher body temperatures. This preference may lead honeybees to collect more dinotefuran-contaminated food in the wild, significantly accelerating dinotefuran transmission within a population. Proactive trophallaxis further amplifies the risk of neonicotinoid pesticide transmission within a population, making honeybees that have consumed S-dinotefuran particularly favored within their colonies. These findings may contribute to our understanding of the higher risk associated with neonicotinoid use compared with other pesticides. © 2023",2023///,2023,10.1016/j.pestbp.2023.105594,196,,,,,,"['animal', 'Animals', 'bee', 'Bees', 'dinotefuran', 'Dinotefuran enantiomer', 'guanidine derivative', 'Guanidines', 'Honeybees', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pesticide', 'Pesticides', 'Social behavior', 'Thermogenesis pathway', 'Transcriptomic and metabolome']",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171593234&doi=10.1016%2fj.pestbp.2023.105594&partnerID=40&md5=57ef4a690eba7dc013b00e77a4ca3ae7,Scopus,,0,,0,1030
548,JOUR,Evidence of diet supplementation with vitamin C protecting honeybees from Imidacloprid induced peroxidative damage: a study with Apis cerana indica,"['Syama, P.S.', 'Sreeranjit Kumar, C.V.']",Sociobiology,"Neonicotinoids are one of the major stresses contributing to the decline in the population of honeybees. Worker bees are prone to various stress factors during foraging and are susceptible to Imidacloprid due to the reduction in the number of genes encoding for the major enzyme families responsible for the detoxification of toxins. The present study worked on the hypothesis that the dietary supplementation of Ascorbic acid (VIT C) could reduce the peroxidative damage in the worker bees of Apis cerana indica exposed to sublethal concentration of imidacloprid (IMD). Furthermore, we also evaluated the role and efficacy of VIT C supplementation on the cytoarchitecture of midgut tissues on exposure to IMD. Colonies of honeybees were maintained by providing sugar syrup to the control group and sugar syrup supplemented with 0.2% VIT C for the experimental group for six months. Worker bees from both groups were randomly collected and exposed to 0.001 mg/mL IMD. To study the peroxidative damage, the activities of various enzymes were analyzed. The activities of antioxidant enzymes including Catalase, Superoxide Dismutase, Glutathione S Transferase, and Glutathione Peroxidase in the hemolymph and midgut tissues of worker bees were significantly decreased due to exposure to IMD as a single agent. However, their activities showed a significant elevation under diet supplementation with VIT C. Histological examination revealed midgut tissue damage and the rupture of peritrophic membrane among the workers exposed to IMD as compared with the control group. The damage to the midgut was alleviated and the peritrophic membrane was found to be intact in the worker bees supplemented with VIT C. Our results indicated that the dietary supplementation of VIT C has the potential to maintain the redox status and thereby can offer protective potential against the peroxidative damages induced by the sub-lethal concentration of IMD. © 2022 Universidade Estadual de Feira de Santana. All rights reserved.",2022///,2022,10.13102/SOCIOBIOLOGY.V69I3.7763,69,3,,,,,"['Antioxidant enzymes', 'Ascorbic acid', 'Honey bees', 'Neonicotinoids', 'Peritrophic membrane']",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140405520&doi=10.13102%2fSOCIOBIOLOGY.V69I3.7763&partnerID=40&md5=5607d6c35c4c9bd9da84ac45296e996f,Scopus,,0,No gene expression data,0,1031
177,JOUR,"The novel butenolide pesticide flupyradifurone does not alter responsiveness to sucrose at either acute or chronic short-term field-realistic doses in the honey bee, Apis mellifera","['Bell, HC', 'Benavides, JE', 'Montgomery, CN', 'Navratil, JRE', 'Nieh, JC']",PEST MANAGEMENT SCIENCE,"BACKGROUND Sublethal exposure to neonicotinoids, a popular class of agricultural pesticides, can lead to behavioral effects that impact the health of pollinators. Therefore, new compounds, such as flupyradifurone (FPF), have recently been developed as 'safer' alternatives. FPF is an excitotoxic nicotinic acetylcholine receptor agonist, similar to neonicotinoids. Given the novelty of FPF, what data exist are focused mostly on assessing the effect of FPF on pollinator mortality. One important avenue for investigation is the potential effect of FPF on the sensitivity of nectar foragers, such as Apis mellifera, to sucrose concentrations. Neonicotinoids can alter this sucrose responsiveness and disrupt foraging. Compounding this effect, neonicotinoid-containing solutions are preferred by A. mellifera over pure sucrose solutions. We therefore conducted four studies, administering FPF under both acute and chronic conditions, and at field-realistic and higher than field-realistic doses, to assess the influence of FPF exposure on sucrose responsiveness and sucrose solutions with FPF in A. mellifera nectar foragers. RESULTS We found no evidence that FPF exposure under acute or chronic field-realistic conditions significantly altered sucrose responsiveness, and we did not find that bees exposed to FPF consumed more of the solution. However, at the much higher median lethal dose (48 h), among bees that survived, FPF-exposed foragers responded to significantly lower concentrations of sucrose than controls and responded at significantly higher rates to all concentrations of sucrose than controls. CONCLUSION We found no evidence that FPF alters the sucrose responsiveness of nectar foragers at field-realistic doses during winter or early spring, but caution and further investigation are warranted, particularly on the effects of FPF in conjunction with other stressors. (c) 2019 Society of Chemical Industry",2020/01//undefined,2020,10.1002/ps.5554,76,1,111,117,1526-498X,WOS:000482628600001,,,,,,,0,,0,1032
538,JOUR,Drone honey bees are disproportionately sensitive to abiotic stressors despite expressing high levels of stress response proteins,"['McAfee, A.', 'Metz, B.N.', 'Milone, J.P.', 'Foster, L.J.', 'Tarpy, D.R.']",Communications Biology,"Drone honey bees (Apis mellifera) are the obligate sexual partners of queens, and the availability of healthy, high-quality drones directly affects a queen’s fertility and productivity. Yet, our understanding of how stressors affect adult drone fertility, survival, and physiology is presently limited. Here, we investigated sex biases in susceptibility to abiotic stressors (cold stress, topical imidacloprid exposure, and topical exposure to a realistic cocktail of pesticides). We found that drones (haploid males) were more sensitive to cold and imidacloprid exposure than workers (sterile, diploid females), but the cocktail was not toxic at the concentrations tested. We corroborated this lack of cocktail toxicity with in-hive exposures via pollen feeding. We then used quantitative proteomics to investigate protein expression profiles in the hemolymph of topically exposed workers and drones, and found that 34 proteins were differentially expressed in exposed drones relative to controls, but none were differentially expressed in exposed workers. Contrary to our hypothesis, we show that drones express surprisingly high baseline levels of putative stress response proteins relative to workers. This suggests that drones’ stress tolerance systems are fundamentally rewired relative to workers, and susceptibility to stress depends on more than simply gene dose or allelic diversity. © 2022, The Author(s).",2022///,2022,10.1038/s42003-022-03092-7,5,1,,,,,"['animal', 'Animals', 'bee', 'Bees', 'cold', 'Cold Temperature', 'drug effect', 'female', 'Female', 'gene expression regulation', 'Gene Expression Regulation', 'imidacloprid', 'male', 'Male', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pesticide', 'Pesticides', 'physiological stress', 'physiology', 'sex factor', 'Sex Factors', 'Stress, Physiological']",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124776154&doi=10.1038%2fs42003-022-03092-7&partnerID=40&md5=614a421a5156584ebdb4e8019b3529ca,Scopus,,0,No gene expression data,0,1033
870,JOUR,"Can the exposure of Apis mellifera (Hymenoptera, Apiadae) larvae to a field concentration of thiamethoxam affect newly emerged bees?","['Friol, P.S.', 'Catae, A.F.', 'Tavares, D.A.', 'Malaspina, O.', 'Roat, T.C.']",Chemosphere,"The use of insecticides on crops can affect non-target insects, such as bees. In addition to the adult bees, larvae can be exposed to the insecticide through contaminated floral resources. Therefore, this study aimed to investigate the possible effects of the exposure of A. mellifera larvae to a field concentration of thiamethoxam (0.001 ng/μL thiamethoxam) on larval and pupal survival and on the percentage of adult emergence. Additionally, its cytotoxic effects on the digestive cells of midgut, Malpighian tubules cells and Kenyon cells of the brain of newly emerged A. mellifera bees were analyzed. The results showed that larval exposure to this concentration of thiamethoxam did not influence larval and pupal survival or the percentage of adult bee emergence. However, this exposure caused ultra-structural alterations in the target and non-target organs of newly emerged bees. The digestive cell of bees that were exposed to the insecticide exhibited a basal labyrinth without long and thin channels and compromised mitochondria. In Malpighian tubules cells, disorganized basal labyrinth, dilated mitochondria with a deformed shape and a loss of cristae, and disorganized microvilli were observed. The results showed that the exposed bees presented Kenyon cells with alterations in the nucleus and mitochondria. These alterations indicate possible tissue degeneration, demonstrating the cytotoxicity of thiamethoxam in the target and non-target organs of newly emerged bees. Such results suggest cellular organelle impairment that can compromise cellular function of the midgut cells, Malpighian tubules cells and Kenyon cells, and, consequently, can compromise the longevity of the bees of the whole colony. © 2017 Elsevier Ltd",2017///,2017,10.1016/j.chemosphere.2017.06.113,185,,56,66,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021633006&doi=10.1016%2fj.chemosphere.2017.06.113&partnerID=40&md5=a3ffa05696820a4980782f2e334eba3b,Scopus,,0,,0,1034
679,JOUR,Chronic within-hive video recordings detect altered nursing behaviour and retarded larval development of neonicotinoid treated honey bees,"['Siefert, P.', 'Hota, R.', 'Ramesh, V.', 'Grünewald, B.']",Scientific Reports,"Risk evaluations for agricultural chemicals are necessary to preserve healthy populations of honey bee colonies. Field studies on whole colonies are limited in behavioural research, while results from lab studies allow only restricted conclusions on whole colony impacts. Methods for automated long-term investigations of behaviours within comb cells, such as brood care, were hitherto missing. In the present study, we demonstrate an innovative video method that enables within-cell analysis in honey bee (Apis mellifera) observation hives to detect chronic sublethal neonicotinoid effects of clothianidin (1 and 10 ppb) and thiacloprid (200 ppb) on worker behaviour and development. In May and June, colonies which were fed 10 ppb clothianidin and 200 ppb thiacloprid in syrup over three weeks showed reduced feeding visits and duration throughout various larval development days (LDDs). On LDD 6 (capping day) total feeding duration did not differ between treatments. Behavioural adaptation was exhibited by nurses in the treatment groups in response to retarded larval development by increasing the overall feeding timespan. Using our machine learning algorithm, we demonstrate a novel method for detecting behaviours in an intact hive that can be applied in a versatile manner to conduct impact analyses of chemicals, pests and other stressors. © 2020, The Author(s).",2020///,2020,10.1038/s41598-020-65425-y,10,1,,,,,"['animal', 'animal behavior', 'Animals', 'bee', 'Bees', 'Behavior, Animal', 'clothianidin', 'drug effect', 'growth, development and aging', 'guanidine derivative', 'Guanidines', 'health survey', 'insecticide', 'Insecticides', 'larva', 'Larva', 'machine learning', 'Machine Learning', 'neonicotinoid', 'Neonicotinoids', 'physiology', 'Population Surveillance', 'thiacloprid', 'thiazine derivative', 'Thiazines', 'thiazole derivative', 'Thiazoles', 'Video Recording', 'videorecording']",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085362888&doi=10.1038%2fs41598-020-65425-y&partnerID=40&md5=5084129463785e429cd19502732dd45d,Scopus,,0,,0,1035
955,JOUR,Imidacloprid alters foraging and decreases bee avoidance of predators,"['Tan, K.', 'Chen, W.', 'Dong, S.', 'Liu, X.', 'Wang, Y.', 'Nieh, J.C.']",PLoS ONE,"Concern is growing over the effects of neonicotinoid pesticides, which can impair honey bee cognition. We provide the first demonstration that sublethal concentrations of imidacloprid can harm honey bee decision-making about danger by significantly increasing the probability of a bee visiting a dangerous food source. Apis cerana is a native bee that is an important pollinator of agricultural crops and native plants in Asia. When foraging on nectar containing 40 μg/L (34 ppb) imidacloprid, honey bees (Apis cerana) showed no aversion to a feeder with a hornet predator, and 1.8 fold more bees chose the dangerous feeder as compared to control bees. Control bees exhibited significant predator avoidance. We also give the first evidence that foraging by A. cerana workers can be inhibited by sublethal concentrations of the pesticide, imidacloprid, which is widely used in Asia. Compared to bees collecting uncontaminated nectar, 23% fewer foragers returned to collect the nectar with 40 μg/L imidacloprid. Bees that did return respectively collected 46% and 63% less nectar containing 20 μg/L and 40 μg/L imidacloprid. These results suggest that the effects of neonicotinoids on honey bee decision-making and other advanced cognitive functions should be explored. Moreover, research should extend beyond the classic model, the European honey bee (A. mellifera ), to other important bee species. © 2014 Tan et al.",2014///,2014,10.1371/journal.pone.0102725,9,7,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904247365&doi=10.1371%2fjournal.pone.0102725&partnerID=40&md5=21688d68961b2a0b2fdb5db13c647226,Scopus,,0,,0,1036
313,JOUR,Sublethal pesticide doses negatively affect survival and the cellular responses in American foulbrood-infected honeybee larvae,"['López, JH', 'Krainer, S', 'Engert, A', 'Schuehly, W', 'Riessberger-Gallé, U', 'Crailsheim, K']",SCIENTIFIC REPORTS,"Disclosing interactions between pesticides and bee infections is of most interest to understand challenges that pollinators are facing and to which extent bee health is compromised. Here, we address the individual and combined effect that three different pesticides (dimethoate, clothianidin and fluvalinate) and an American foulbrood (AFB) infection have on mortality and the cellular immune response of honeybee larvae. We demonstrate for the first time a synergistic interaction when larvae are exposed to sublethal doses of dimethoate or clothianidin in combination with Paenibacillus larvae, the causative agent of AFB. A significantly higher mortality than the expected sum of the effects of each individual stressor was observed in co-exposed larvae, which was in parallel with a drastic reduction of the total and differential hemocyte counts. Our results underline that characterizing the cellular response of larvae to individual and combined stressors allows unmasking previously undetected sublethal effects of pesticides in colony health.",2017/02/01/,2017,10.1038/srep40853,7,,,,2045-2322,WOS:000393163000001,,,,,,,0,,0,1037
24,JOUR,Neonicotinoid exposure increases Varroa destructor (Mesostigmata: Varroidae) mite parasitism severity in honey bee colonies and is not mitigated by increased colony genetic diversity,"['Bartlett, LJ', 'Alparslan, S', 'Bruckner, S', 'Delaney, DA', 'Menz, JF', 'Williams, GR', 'Delaplane, KS']",JOURNAL OF INSECT SCIENCE,"Agrochemical exposure is a major contributor to ecological declines worldwide, including the loss of crucial pollinator species. In addition to direct toxicity, field-relevant doses of pesticides can increase species' vulnerabilities to other stressors, including parasites. Experimental field demonstrations of potential interactive effects of pesticides and additional stressors are rare, as are tests of mechanisms via which pollinators tolerate pesticides. Here, we controlled honey bee colony exposure to field-relevant concentrations of 2 neonicotinoid insecticides (clothianidin and thiamethoxam) in pollen and simultaneously manipulated intracolony genetic heterogeneity. We showed that exposure increased rates of Varroa destructor (Anderson and Trueman) parasitism and that while increased genetic heterogeneity overall improved survivability, it did not reduce the negative effect size of neonicotinoid exposure. This study is, to our knowledge, the first experimental field demonstration of how neonicotinoid exposure can increase V. destructor populations in honey bees and also demonstrates that colony genetic diversity cannot mitigate the effects of neonicotinoid pesticides.",2024/05/01/,2024,10.1093/jisesa/ieae056,24,3,,,1536-2442,WOS:001233622800012,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pollinator', 'pesticide', 'clothianidin', 'drug effect', 'guanidine derivative', 'Guanidines', 'thiazole derivative', 'Thiazoles', 'thiamethoxam', 'Thiamethoxam', 'parasitology', 'Varroidae', 'parasite', 'host parasite interaction', 'Host-Parasite Interactions', 'genetic variation', 'Genetic Variation', 'genetic diversity']",,,,,,0,,0,1038
79,JOUR,A potential trade-off between offense and defense in honeybee innate immunity: Reduced phagocytosis in honeybee hemocytes correlates with a protective response after exposure to imidacloprid and amitraz,"['Sukkar, D', 'Laval-Gilly, P', 'Kanso, A', 'Azoury, S', 'Bonnefoy, A', 'Falla-Angel, J']",PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,"Phagocytosis ""offense"" is a crucial process to protect the organism from diseases and the effects of foreign particles. Insects rely on the innate immune system and thus any hindrance to phagocytosis may greatly affect their resistance to diseases and response to pathogens. The European honeybee, a valuable species due to its economic and environmental contribution, is being challenged by colony collapse disorder leading to its decline. Exposure to multiple factors including pesticides like imidacloprid and amitraz may negatively alter their immune response and ultimately make them more susceptible to diseases. In this study, we compare the effect of different concentrations and mixtures of imidacloprid and amitraz with different concentrations of the immune stimulant, zymosan A. Results show that imidacloprid and amitraz have a synergistic negative effect on phagocytosis. The lowered phagocytosis induces significantly higher hemocyte viability suggesting a negatively correlated protective mechanism ""defense"" from pesticide -associated damage but may not be protective from pathogens.",2024/02//,2024,10.1016/j.pestbp.2024.105772,199,,0048-3575,WOS:001163968200001,,,,,"['amitraz', 'animal', 'Animals', 'Apis mellifera', 'bee', 'Bees', 'blood cell', 'Hemocytes', 'imidacloprid', 'Immune response', 'Immunity, Innate', 'innate immunity', 'Insects', 'Invertebrates', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pesticide', 'Pesticides', 'phagocytosis', 'Phagocytosis', 'toluidine derivative', 'Toluidines']",,,,0,,0,1039
680,JOUR,Sublethal acetamiprid doses negatively affect the lifespans and foraging behaviors of honey bee (Apis mellifera L.) workers,"['Shi, J.', 'Yang, H.', 'Yu, L.', 'Liao, C.', 'Liu, Y.', 'Jin, M.', 'Yan, W.', 'Wu, X.B.']",Science of the Total Environment,"The neonicotinoid insecticide acetamiprid is applied widely for pest control in agriculture production. However, little is known about the effects of acetamiprid on the foraging behavior of nontarget pollinators. This study aims to investigate effects of sublethal acetamiprid doses on lifespans and foraging behaviors of honey bees (Apis mellifera L.) under natural swarm conditions. Newly emerged worker bees of each treatment received a drop of 1.5 μL acetamiprid solution (containing 0, 0.5, 1, and 2 μg/bee acetamiprid, diluted by water) on the thorax respectively. Bees from 2-day-old to deadline were monitored on foraging behaviors involving the age of bee for first foraging flights, rotating day-off status and the number of foraging flights using the radio frequency identification (RFID) system. We found that acetamiprid at 2 μg/bee significantly reduced the lifespan, induced precocious foraging activity, influenced the rotating day-off status and decreased foraging flights of worker bees. The abnormal behaviors of worker bees may be associated with a decline in lifespan. This work may provide a new perspective into the neonicotinoids that accelerate the colony failure. © 2020 Elsevier B.V.",2020///,2020,10.1016/j.scitotenv.2020.139924,738,,,,,,"['abnormal behavior', 'Abnormal behavior', 'acetamiprid', 'Agricultural robots', 'Agriculture productions', 'animal', 'Animals', 'Apis mellifera', 'Apoidea', 'Article', 'bee', 'Bees', 'concentration (parameter)', 'controlled study', 'dilution', 'dose-response relationship', 'environmental exposure', 'Food products', 'foraging behavior', 'Foraging behavior', 'Foraging behaviors', 'Honey bee', 'honeybee', 'insecticide', 'Insecticides', 'Investigate effects', 'lifespan', 'longevity', 'Longevity', 'neonicotinoid', 'Neonicotinoid insecticide', 'Neonicotinoid insecticides', 'neonicotinoid pesticide', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'nonhuman', 'nontarget organism', 'priority journal', 'Radio frequency identification', 'Radio frequency identification (RFID)', 'sublethal dose', 'sublethal effect', 'survival', 'Survival', 'Swarm condition', 'thorax', 'water', 'worker (insect)']",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086065021&doi=10.1016%2fj.scitotenv.2020.139924&partnerID=40&md5=54acb234e630368ca3b77b5b4216ab09,Scopus,,0,,0,1040
347,JOUR,"Combined effect of a neonicotinoid insecticide and a fungicide on honeybee gut epithelium and microbiota, adult survival, colony strength and foraging preferences","['Favaro, R', 'Garrido, PM', 'Bruno, D', 'Braglia, C', 'Alberoni, D', 'Baffoni, L', 'Tettamanti, G', 'Porrini, MP', 'Di Gioia, D', 'Angeli, S']",SCIENCE OF THE TOTAL ENVIRONMENT,"Fungicides, insecticides and herbicides are widely used in agriculture to counteract pathogens and pests. Several of these molecules are toxic to non-target organisms such as pollinators and their lethal dose can be lowered if applied as a mixture. They can cause large and unpredictable problems, spanning from behavioural changes to alterations in the gut. The present work aimed at understanding the synergistic effects on honeybees of a combined inhive exposure to sublethal doses of the insecticide thiacloprid and the fungicide penconazole. A multidisciplinary approach was used: honeybee mortality upon exposure was initially tested in cage, and the colonies development monitored. Morphological and ultrastructural analyses via light and transmission electron microscopy were carried out on the gut of larvae and forager honeybees. Moreover, the main pollen foraging sources and the fungal gut microbiota were studied using Next Generation Sequencing; the gut core bacterial taxa were quantified via qPCR. The mortality test showed a negative effect on honeybee survival when exposed to agrochemicals and their mixture in cage but not confirmed at colony level. Microscopy analyses on the gut epithelium indicated no appreciable morphological changes in larvae, newly emerged and forager honeybees exposed in field to the agrochemicals. Nevertheless, the gut microbial profile showed a reduction of Bombilactobacillus and an increase of Lactobacillus and total fungi upon mixture application. Finally, we highlighted for the first time a significant honeybee diet change after pesticide exposure: penconazole, alone or in mixture, significantly altered the pollen foraging preference, with honeybees preferring Hedera pollen. Overall, our inhive results showed no severe effects upon administration of sublethal doses of thiacloprid and penconazole but indicate a change in honeybees foraging preference. A possible explanation can be that the different nutritional profile of the pollen may offer better recovery chances to honeybee",2023/12/20/,2023,10.1016/j.scitotenv.2023.167277,905,,,,0048-9697,WOS:001158904800001,"['adult', 'agricultural chemical', 'agricultural ecosystem', 'Agro-ecosystems', 'Agroecosystem', 'animal', 'Animals', 'Article', 'bee', 'Bees', 'Biochemistry', 'bioinformatics', 'chemistry', 'colony', 'Combined effect', 'controlled study', 'DNA extraction', 'environmental exposure', 'environmental impact', 'environmental monitoring', 'ergosterol', 'Ergosterol-biosynthesis-inhibiting fungicide', 'Ergosterol-biosynthesis-inhibiting fungicides', 'foraging', 'foraging behavior', 'fungal community', 'fungicide', 'Fungicides', 'Fungicides, Industrial', 'High resolution transmission electron microscopy', 'high throughput sequencing', 'honeybee', 'insecticide', 'Insecticides', 'interdisciplinary communication', 'intestine epithelium', 'intestine flora', 'ivy', 'laboratory test', 'Lactobacillus', 'larva', 'Larva', 'Lethal dose', 'lifespan', 'Light transmission', 'Microbiota', 'Microbiotas', 'microflora', 'neonicotinoid', 'Neonicotinoid insecticides', 'Neonicotinoids', 'Non-target organism', 'nonhuman', 'nutrition', 'Nutrition', 'penconazole', 'Penconazole', 'Pesticides', 'pollen', 'Pollen', 'pollution effect', 'pollution exposure', 'population structure', 'real time polymerase chain reaction', 'sublethal dose', 'survival', 'survival rate', 'thiacloprid', 'Thiacloprid', 'transmission electron microscopy']",,,,,,0,,0,1041
165,JOUR,Mild chronic exposure to pesticides alters physiological markers of honey bee health without perturbing the core gut microbiota,"['Almasri, H', 'Liberti, J', 'Brunet, JL', 'Engel, P', 'Belzunces, LP']",SCIENTIFIC REPORTS,"Recent studies highlighted that exposure to glyphosate can affect specific members of the core gut microbiota of honey bee workers. However, in this study, bees were exposed to relatively high glyphosate concentrations. Here, we chronically exposed newly emerged honey bees to imidacloprid, glyphosate and difenoconazole, individually and in a ternary mixture, at an environmental concentration of 0.1 mu g/L. We studied the effects of these exposures on the establishment of the gut microbiota, the physiological status, the longevity, and food consumption of the host. The core bacterial species were not affected by the exposure to the three pesticides. Negative effects were observed but they were restricted to few transient non-core bacterial species. However, in the absence of the core microbiota, the pesticides induced physiological disruption by directly altering the detoxification system, the antioxidant defenses, and the metabolism of the host. Our study indicates that even mild exposure to pesticides can directly alter the physiological homeostasis of newly emerged honey bees and particularly if the individuals exhibit a dysbiosis (i.e. mostly lack the core microbiota). This highlights the importance of an early establishment of a healthy gut bacterial community to strengthen the natural defenses of the honey bee against xenobiotic stressors.",2022/03/11/,2022,10.1038/s41598-022-08009-2,12,1,,,2045-2322,WOS:000767887100053,"['animal', 'Animals', 'bee', 'Bees', 'pesticide', 'Pesticides', 'longevity', 'Longevity', 'intestine flora', 'Gastrointestinal Microbiome', 'Bacteria', 'bacterium']",,,,,,0,,0,1042
36,JOUR,Spring mortality in honey bees in northeastern Italy: detection of pesticides and viruses in dead honey bees and other matrices,"['Martinello, M.', 'Baratto, C.', 'Manzinello, C.', 'Piva, E.', 'Borin, A.', 'Toson, M.', 'Granato, A.', 'Boniotti, M.B.', 'Gallina, A.', 'Mutinelli, F.']",Journal of Apicultural Research,"In spring there is often a rise in honey bee mortality incidents. The aim of this study was to investigate the potential correlation, in the reported incidents, between exposure to pesticide treatments and virus infections. Here we summarize the situation in northeastern Italy during spring 2014, evaluated by monitoring 150 active ingredients and three honey bee viruses in dead honey bees and other matrices. At least one active ingredient was found in 72.2% of the 79 dead honey bee samples, with the most abundant (59.4%) being insecticides, mainly belonging to the class of neonicotinoids (41.8%), followed by fungicides (40.6%). Imidacloprid, chlorpyrifos, tau-fluvalinate, and cyprodinil were the most frequently detected active ingredients. Multiple virus infections were monitored, revealing a high prevalence of chronic bee paralysis virus (CBPV) and deformed wing virus (DWV), detected in all samples except one. 71 and 37% of the CBPV- and DWV positive samples, respectively, showed a high number of viral copies per bee (>107). This work emphasizes the possible relationship between spring mortality in honey bees and pesticide treatments. Honey bee viruses could synergistically exacerbate the negative impact of pesticides on honey bee health, endangering the survival of colonies. © 2017 International Bee Research Association.",2017///,2017,10.1080/00218839.2017.1304878,56,3,,,239,254,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017149943&doi=10.1080%2f00218839.2017.1304878&partnerID=40&md5=0606cff4959195ddc5ec07ecef2e58a2,Scopus,,Mortalidad primaveral en las abejas melíferas del noreste de Italia: detección de los plaguicidas y los virus en las abejas melíferas muertas y en otras matrices,,,0,,0,1043
735,JOUR,The neonicotinoid clothianidin impairs memory processing in honey bees,"['Tison, L.', 'Rößner, A.', 'Gerschewski, S.', 'Menzel, R.']",Ecotoxicology and Environmental Safety,"Neonicotinoids act as agonists on the nicotinic Acetylcholine receptor (nAChR)in insect brains, an essential molecular component of central brain structures involved in learning and memory formation. Sublethal doses might, therefore, impair neural processes necessary for adaptive experience dependent behaviour and thus reduce the fitness of pollinating insects on the individual and community level. First, the question was addressed whether clothianidin has an aversive taste for honey bees and concluded with both a laboratory and a semi-field experiment that bees are unable to distinguish between control and contaminated sucrose solutions. In the laboratory, proboscis extension response conditioning was performed with forager bees exposed to different concentrations of clothianidin (0.1, 0.3 and 0.8 ng/bee)before learning, after learning during memory consolidation, and just before memory retention. These tests at different timings allowed uncovering an impairment of the consolidation and retrieval of memory due to the exposure to clothianidin. It was concluded that an acute exposure to clothianidin has an adverse effect on memory processing in honey bees. © 2019 Elsevier Inc.",2019///,2019,10.1016/j.ecoenv.2019.05.007,180,,139,145,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065440636&doi=10.1016%2fj.ecoenv.2019.05.007&partnerID=40&md5=ac12e9fc192623db689b1baeded4658c,Scopus,,0,,0,1044
