record_id,﻿record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,issn,accession_number,keywords,tertiary_authors,secondary_authors,url,name_of_database,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
228,532,JOUR,Combined transcriptome and metabolite profiling analyses provide insights into the chronic toxicity of carbaryl and acetamiprid to Apis mellifera larvae,"['Gao, J.', 'Yang, Y.', 'Ma, S.', 'Liu, F.', 'Wang, Q.', 'Wang, X.', 'Wu, Y.', 'Zhang, L.', 'Liu, Y.', 'Diao, Q.', 'Dai, P.']",Scientific Reports,"Despite many studies have revealed that developing honey bee (Apis mellifera) larvae are posting a high risk on exposure to insecticides, the toxicology information on bee larvae remain limited. The present study demonstrated the first assessment of the effects of no observed adverse effect concentration (NOAEC) of carbaryl (CR) and acetamiprid (ACE) on transcriptome and metabolome in honeybee larvae reared in vitro. Chronic exposure to carbaryl caused transcriptional disorders associated with oxidative stress. In addition, a series of metabolic homeostasis were disrupted by carbaryl stress, such amino acid metabolism, purine and pyrimidine metabolism and flavone and flavonol biosynthesis. The activities of enzymic biomarkers including GST, P450, CAT, AChE and SOD were not influenced by ACE stress, while the CR exposure slightly decreased the activity of CAT and SOD. Our results clearly show that ACE and CR display different potential to modulate transcriptome and metabolome associated with their different toxicity against bee larvae. ¬© 2022, The Author(s).",2022///,2022,10.1038/s41598-022-21403-0,12.0,1,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139571721&doi=10.1038%2fs41598-022-21403-0&partnerID=40&md5=cec34b2c314d07fe44bed255dd0514ba,Scopus,,0,,0,570
342,439,JOUR,Effects of octopamine on memory retention under chemical stress: a behavioral study on honey bees,"['Khooshe-Bast, Z.', 'Sahebzadeh, N.', 'Tahmasbi, G.', 'Haddadi, M.', 'Khani, A.']",Journal of Apicultural Research,"Honey bees may experience the adverse effects of environmental contaminants when exposed during foraging trips, or something to that effect. We hypothesized that octopamine (OA), with important functions in reward signaling and learning, can improve the behavior of honey bees under chemical stress. Memory retention and sucrose responsiveness were evaluated using the proboscis extension reflex (PER) assay. The one-day-old bees were exposed separately to diazinon, imidacloprid, paraquat, manganese, and thymol at concentrations of 0.22, 29.04, 55.69, 106.19, and 0.91 ppm, respectively. On the 21st day of exposure, the bees‚Äô responses to memory retention and sucrose responsiveness experiments were recorded after the training trial. In addition, PERs were recorded after OA injection. During the intervals, honey bees were exposed to the toxins topically. The expression levels of OA receptor genes, AmoctŒ±R1 and AmoctŒ≤R4, were measured. The sucrose responsiveness tests showed no significant differences between the bees stimulated with the control solutions or toxins. Moreover, our results indicated that memory retention significantly declined in honey bees exposed to toxins compared to the controls (P‚â§0.05). According to the findings, OA improved the memory retention of honey bees exposed to toxins (P‚â§0.05). The expression levels of AmoctŒ±R1 and AmoctŒ≤R4 genes significantly increased in the treated honey bees, especially those exposed to paraquat and manganese, after 30 min post-OA injection. It can be concluded that under chemical stress, OA administration encouraged honey bees to respond to a stimulus. Therefore, it can be added to a nutrient-enriched diet. ¬© 2023 International Bee Research Association.",2024///,2024,10.1080/00218839.2023.2186018,63.0,1,76,87,,,"['Apis mellifera meda', 'behavioral learning', 'biogenic amine', 'brain', 'memory retention', 'proboscis extension reflex']",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149593072&doi=10.1080%2f00218839.2023.2186018&partnerID=40&md5=0cbe6701fc048181a60c286beca57080,Scopus,,0,,0,571
160,415,JOUR,Median lethal time of new pesticides to foragers of honey bees,"['Khan, R.B.', 'Dethe, M.D.']",Pestology,"Bioassay using Indian foragers honey bees, Apis cerana indica Fabricius, as test insect was carried out to determine the median lethal time (LT in hrs). (LT50) of 19.34 hrs was obtained in the case of endosulfan 35 EC which was followed by lambda-cyhalothrin 5 EC (16.69 hrs) and alpha-endosulfan 35 EC (14.98 hrs). In rest of the test compounds, viz. imidacloprid 200 SL, thiamethoxan 25 WG, beta-cyfluthrin 25 EC, thiacloprid 240 SC and abamectin 1.8 EC, the (LT50) values were in the range of 12.19 to 13.93 hrs.",2004///,2004,,28.0,1,,,28,29,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846014392&partnerID=40&md5=0686e27e977af530461cbbeb08e8904f,Scopus,,,,,0,,0,572
220,169,JOUR,Identification of the cytochrome P450 gene AccCYP6A13 in Apis cerana cerana and its response to environmental stress,"['Lei, L.', 'Gao, Z.', 'Zhao, Q.', 'Wang, C.', 'Wang, Y.', 'Wang, H.', 'Chi, X.', 'Xu, B.']",Pesticide Biochemistry and Physiology,"Cytochrome P450 plays a crucial role in regulating insect growth, development, and resisting a variety of stresses. Insect metamorphosis and response to external stress are altered by deleting CYP450 genes. In this study, we identified and analyzed a novel gene of CYP450 family, AccCYP6A13, from Apis cerana cerana, and explored its role in the response of Apis cerana cerana to adverse external stressors. It was found that the expression of AccCYP6A13 was spatiotemporal specificity. The expression level increased with age and reached its highest value in the adult stage. The primarily expressiong location were legs, brain, and epidermis of honeybees. Stress conditions can affect the expression of AccCYP6A13 depending on treatment times. RNA interference experiments have shown that knocking down AccCYP6A13 reduces antioxidant activity and deactivates detoxification enzymes, resulting in oxidative damage accumulation and a decline in detoxification capability in bees, as well as inhibiting numerous antioxidant genes. Additionally, knockdown of the AccCYP6A13 gene in Apis cerana cerana resulted in increased sensitivity to pesticides and increased mortality when treated with neonicotinoid pesticides such as thiamethoxam. AccCYP6A13 overexpression in a prokaryotic system further confirmed its role in resistance to oxidative stress. To summarize, AccCYP6A13 may play an essential role in the normal development and response to environmental stress in Apis cerana cerana. Furthermore, this study contributed to the theoretical understanding of bee resistance biology. ¬© 2024",2024///,2024,10.1016/j.pestbp.2024.105890,202.0,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192702662&doi=10.1016%2fj.pestbp.2024.105890&partnerID=40&md5=e0382c2d3624c819cdddc8efb484e28b,Scopus,"['AccCYP6A13', 'animal', 'Animals', 'Apis cerana cerana', 'bee', 'Bees', 'Cytochrome P-450 Enzyme System', 'cytochrome P450', 'genetics', 'insect protein', 'Insect Proteins', 'insecticide', 'Insecticides', 'metabolism', 'neonicotinoid', 'Neonicotinoid pesticides', 'Neonicotinoids', 'oxidative stress', 'Oxidative stress', 'Oxidative Stress', 'physiological stress', 'RNA interference', 'RNA Interference', 'Stress, Physiological', 'thiamethoxam', 'Thiamethoxam']",,,,0,,0,573
156,9,JOUR,Rational Design of Triazinone Derivatives with Low Bee Toxicity Based on the Binding Mechanism of Neonicotinoids to Apis mellifera,"['Lu, X.', 'Jiang, Z.', 'Xu, H.', 'Zhang, X.', 'Lin, Y.', 'Pan, S.', 'Zhang, Y.', 'Liu, Y.', 'Wang, Y.', 'Li, X.', 'Duan, H.', 'Yang, X.', 'Ling, Y.']",Journal of Agricultural and Food Chemistry,"Bees, one of the most vital pollinators in the ecosystem and agriculture, are currently threatened by neonicotinoids. To explore the molecular mechanisms of neonicotinoid toxicity to bees, the different binding modes of imidacloprid, thiacloprid, and flupyradifurone with nicotinic acetylcholine receptor (nAChR) Œ±1Œ≤1 and cytochrome P450 9Q3 (CYP9Q3) were studied using homology modeling and molecular dynamics simulations. These mechanisms provided a basis for the design of compounds with a potential low bee toxicity. Consequently, we designed and synthesized a series of triazinone derivatives and assessed their bioassays. Among them, compound 5a not only displayed substantially insecticidal activities against Aphis glycines (LC50 = 4.40 mg/L) and Myzus persicae (LC50 = 6.44 mg/L) but also had low toxicity to Apis mellifera. Two-electrode voltage clamp recordings further confirmed that compound 5a interacted with the M. persicae nAChR Œ±1 subunit but not with the A. mellifera nAChR Œ±1 subunit. This work provides a paradigm for applying molecular toxic mechanisms to the design of compounds with low bee toxicity, thereby aiding the future rational design of eco-friendly nicotinic insecticides. ¬© 2024 American Chemical Society.",2024///,2024,10.1021/acs.jafc.4c00679,72.0,23,,,12956,12966,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194926976&doi=10.1021%2facs.jafc.4c00679&partnerID=40&md5=128171ee17a8e3f98a6cf3b6bb570af5,Scopus,"['Acetylcholine receptor', 'Amino acids', 'animal', 'Animals', 'aphid', 'Aphids', 'bee', 'bee toxicity', 'Bee toxicity', 'Bees', 'Binding energy', 'chemistry', 'CYP9Q3', 'Cytochrome P-450 Enzyme System', 'cytochrome P450', 'Cytochrome p450 9q3', 'Cytochromes P450', 'drug design', 'Drug Design', 'drug effect', 'imidacloprid', 'insect protein', 'Insect Proteins', 'insecticidal activity', 'Insecticidal activity', 'insecticide', 'Insecticides', 'metabolism', 'molecular dynamics', 'Molecular dynamics', 'Molecular Dynamics Simulation', 'nAChR Œ±1Œ≤1', 'neonicotinoid', 'neonicotinoids', 'Neonicotinoids', 'Nicotinic acetylcholine', 'Nicotinic acetylcholine receptor Œ±1Œ≤1', 'nicotinic receptor', 'Nitro Compounds', 'nitro derivative', 'protein binding', 'Protein Binding', 'Rational design', 'Receptors, Nicotinic', 'thiacloprid', 'thiazine derivative', 'Thiazines', 'Toxicity', 'Triazinone derivative', 'triazinone derivatives']",,,,0,,0,574
76,256,JOUR,Sublethal doses of neonicotinoid imidacloprid can interact with honey bee chemosensory protein 1 (CSP1) and inhibit its function,"['Li, H.', 'Tan, J.', 'Song, X.', 'Wu, F.', 'Tang, M.', 'Hua, Q.', 'Zheng, H.', 'Hu, F.']",Biochemical and Biophysical Research Communications,"As a frequently used neonicotinoid insecticide, imidacloprid can impair the chemoreceptive behavior of honey bees even at sublethal doses, while the physiochemical mechanism has not been further revealed. Here, multiple fluorescence spectra, thermodynamic method, and molecular docking were used to study the interaction and the functional inhibition of imidacloprid to the recombinant CSP1 protein in Asian honey bee, Apis cerana. The results showed that the fluorescence intensity (Œªem¬†=¬†332¬†nm) of CSP1 could be significantly quenched by imidacloprid in a dynamic mode. During the quenching process, ŒîH > 0, ŒîS > 0, indicating that the acting forces of imidacloprid with CSP1 are mainly hydrophobic interactions. Synchronous fluorescence showed that the fluorescence of CSP1 was mainly derived from tryptophan, and the hydrophobicity of tryptophan decreased with the increase of imidacloprid concentration. Molecular docking predicted the optimal pose and the amino acid composition of the binding process. Circular dichroism (CD) spectra showed that imidacloprid reduced the Œ±-helix of CSP1 and caused the extension of the CSP1 peptide chain. In addition, the binding of CSP1 to floral scent Œ≤-ionone was inhibited by nearly 50% of the apparent association constant (KA) in the presence of 0.28‚Äì2.53 ng/bee of imidacloprid, and the inhibition rate of nearly 95% at 3.75 ng/bee of imidacloprid at sublethal dose level. This study initially revealed the molecular physiochemical mechanism that sublethal doses of neonicotinoid still interact and inhibit the physiological function of the honey bees' chemoreceptive system. ¬© 2017 Elsevier Inc.",2017///,2017,10.1016/j.bbrc.2017.03.051,486.0,2,,,391,397,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015962047&doi=10.1016%2fj.bbrc.2017.03.051&partnerID=40&md5=fe023e297ea865e40bab25717106e25f,Scopus,,,,,0,,0,575
79,333,JOUR,"Differential Expression Characterisation of the Heat Shock Proteins DnaJB6, DnaJshv, DnaJB13, and DnaJB14 in Apis cerana cerana Under Various Stress Conditions","['Li, GL', 'Zhang, SX', 'Wang, HF', 'Liang, L', 'Liu, ZG', 'Wang, Y', 'Xu, BH', 'Zhao, H']",FRONTIERS IN ECOLOGY AND EVOLUTION,"As key pollinators, bees are frequently exposed to multiple environmental stresses and have developed crucial mechanisms by which they adapt to these stressors. However, the molecular bases mediated at the gene level remain to be discovered. Here, we found four heat shock protein DnaJB subfamily genes, DnaJB6, DnaJshv, DnaJB13, and DnaJB14, from Apis cerana cerana, that all have J domains in their protein sequences. The expression levels of DnaJB6 and DnaJshv were upregulated by different degrees of heat stress, and the transcript level of DnaJB14 was gradually upregulated as the degree of heat stress increased, while the mRNA level of DnaJB13 was downregulated at multiple time points during heat stress treatment. The mRNA levels of all four DnaJBs were upregulated by cold and UV stress. In addition, the expression levels of DnaJB6, DnaJshv and DnaJB13 were reduced under abamectin, imidacloprid, cypermethrin, bifenthrin, spirodiclofen, and methomyl stresses. The transcript level of DnaJB14 was decreased by imidacloprid, cypermethrin, spirodiclofen, and methomyl exposure but increased by abamectin and bifenthrin exposure. These results indicate that the demand of A. cerana cerana for these four DnaJBs differs under various stress conditions. To further explore the role of DnaJBs in the stress response, we successfully silenced DnaJshv and DnaJB14. The content of protein carbonyl was increased, while the content of VC, the enzymatic activities of CAT, GST, and SOD, the mRNA levels of many antioxidant-related genes, and the total antioxidant capacity were reduced after knockdown of DnaJshv and DnaJB14 in A. cerana cerana. These results indicate that silencing DnaJshv and DnaJB14 increases oxidative damage and decreases the antioxidant ability of A. cerana cerana. Taken together, our results demonstrate that DnaJB6, DnaJshv, DnaJB13, and DnaJB14 are differentially expressed under stress conditions and play crucial roles in response to various stressors, possibly through the antioxidant signalling pathway. These findings will be conducive to understanding the molecular basis of bee responses to environmental stresses and are beneficial for improving bee protection.",2022/04/28/,2022,10.3389/fevo.2022.873791,10.0,,2296-701X,WOS:000795895100001,,,,,"['antioxidant', 'bees', 'DnaJBs', 'environmental stresses', 'expression profile']",,,,0,,0,576
382,5,JOUR,Synergistic toxicity and physiological impact of imidacloprid alone and binary mixtures with seven representative pesticides on honey bee (Apis mellifera),"['Zhu, Y.C.', 'Yao, J.', 'Adamczyk, J.', 'Luttrell, R.']",PLoS ONE,"Imidacloprid is the most widely used insecticide in the world. In this study, we used spraying methods to simulate field exposures of bees to formulated imidacloprid (Advise¬Æ 2FL) alone and binary mixtures with seven pesticides from different classes. Synergistic toxicity was detected from mixtures of Advise (58.6 mg a.i./L imidacloprid)+Domark (512.5 mg a.i. /L tetraconazole), Advise+Transform (58.5 mg a.i./L sulfoxaflor), and Advise+Vydate (68 mg a. i./L oxamyl), and mortality was significantly increased by 20%, 15%, and 26% respectively. The mixtures of Advise+Bracket (88.3 mg a.i./L acephate) and Advise+Karate (62.2 mga.i./L L- cyhalothrin) showed additive interaction, while Advise+Belay (9.4 mg a.i./L clothianidin) and Advise+Roundup (1217.5 mg a.i./L glyphosate) had no additive/synergistic interaction. Spraying bees with the mixture of all eight pesticides increased mortality to 100%, significantly higher than all other treatments. Except Bracket which significantly suppressed esterase and acetylcholinesterase (AChE) activities, other treatments of Advise-only and mixtures with other pesticides did not suppress enzyme activities significantly, including invertase, glutathione S-transferase (GST), and esterase and AChE. Immunity-related phenoloxidase (PO) activities in survivors tended to be more variable among treatments, but mostly still statistically similar to the control. By using specific enzyme inhibitors, we demonstrated that honey bees mainly rely on cytochrome P450 monooxygenases (P450s) for detoxifying Advise, while esterases and GSTs play substantially less roles in the detoxification. This study provided valuable information for guiding pesticide selection in premixing and tank mixing in order to alleviate toxicity risk to honey bees. Our findings indicated mixtures of Advise with detoxification-enzyme-inducing pesticides may help bees to detoxify Advise, while toxicity synergists may pose further risk to bees, such as the Bracket which not only suppressed esterase and AChE activities, but also increased toxicity to bees.",2017///,2017,10.1371/journal.pone.0176837,12.0,5,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018727538&doi=10.1371%2fjournal.pone.0176837&partnerID=40&md5=890758422e5278438274fa35ea774284,Scopus,,,,,0,,0,577
265,19,JOUR,Neonicotinoid-induced impairment of odour coding in the honeybee,"['Andrione, M', 'Vallortigara, G', 'Antolini, R', 'Haase, A']",SCIENTIFIC REPORTS,"Exposure to neonicotinoid pesticides is considered one of the possible causes of honeybee (Apis mellifera) population decline. At sublethal doses, these chemicals have been shown to negatively affect a number of behaviours, including performance of olfactory learning and memory, due to their interference with acetylcholine signalling in the mushroom bodies. Here we provide evidence that neonicotinoids can affect odour coding upstream of the mushroom bodies, in the first odour processing centres of the honeybee brain, i.e. the antennal lobes (ALs). In particular, we investigated the effects of imidacloprid, the most common neonicotinoid, in the AL glomeruli via in vivo two-photon calcium imaging combined with pulsed odour stimulation. Following acute imidacloprid treatment, odour-evoked calcium response amplitude in single glomeruli decreases, and at the network level the representations of different odours are no longer separated. This demonstrates that, under neonicotinoid influence, olfactory information might reach the mushroom bodies in a form that is already incorrect. Thus, some of the impairments in olfactory learning and memory caused by neonicotinoids could, in fact, arise from the disruption in odor coding and olfactory discrimination ability of the honey bees.",2016/12/01/,2016,10.1038/srep38110,6.0,,2045-2322,WOS:000389659800001,,,,,,,,,0,,0,578
124,45,JOUR,"Spinosad-mediated effects on the walking ability, midgut, and Malpighian tubules of Africanized honey bee workers","['Lopes, MP', 'Fernandes, KM', 'Tom√©, HVV', 'Gon√ßalves, WG', 'Miranda, FR', 'Serrao, JE', 'Martins, GF']",PEST MANAGEMENT SCIENCE,"BACKGROUNDThe global decline in Apis mellifera colonies is attributed to multiple factors, including pesticides. The bioinsecticide spinosad was initially recognized as safe for non-target organisms; however, its toxicity has been changing this view. Here, we investigated the survival, behavioral changes, and structural changes in the midgut and Malpighian tubules of A. mellifera treated orally with a spinosad formulation. RESULTSThe field-recommended concentration of spinosad killed 100% of the bees. The 5% and 50% lethal concentrations (LC5 and LC50, respectively) of spinosad altered the behavioral activity, reducing the walking distance and velocity, and increased the resting time in comparison to the control. The LC50 caused disorganization of the epithelia of tested organs and induced oxidative stress and cell death. CONCLUSIONSThe present work provides new insights into the debate about the role of bioinsecticides in the mortality of Africanized honey bees. Even at very low concentrations, the spinosad formulation was toxic to the vital organs midgut and Malpighian tubules and adversely affected walking behavior. This detailed evaluation of the impact of the bioinsecticide on A. mellifera will contribute to the clarification of disturbances probably caused by spinosad formulations, which can be used to develop more sustainable protocols in agriculture. (c) 2017 Society of Chemical Industry",2018/06//undefined,2018,10.1002/ps.4815,74.0,6,1311,1318,1526-498X,WOS:000431670200012,,,,,,,0,,0,579
7,381,JOUR,Design of environmentally friendly neonicotinoid insecticides with bioconcentration tuning and Bi-directional selective toxic effects,"['Zhao, YY', 'Li, Y']",JOURNAL OF CLEANER PRODUCTION,"A 3D-QSAR model was established with CoMSIA to characterize neonicotinoid insecticides. LgBCF values were used as the dependent variable and the molecular structures of 30 compounds were used as the independent variable. This model was used to design neonicotinoid insecticides with reduced bioconcentration. The contour maps from the 3D-QSAR model were used to evaluate substituted sites and different substituents that significantly affected the bioconcentration of neonicotinoid insecticides. The CoMSIA model showed that neonicotinoid insecticide bioconcentration was strongly affected by steric, electrostatic, hydrophobic and hydrogen bond acceptor fields. Using compound 20 as a template, 105 new substituted derivatives with lower bioconcentrations (reduced by 21.34-77.21%) were designed. The toxicities of these derivatives were evaluated, which showed that 100 of the derivatives retained the original toxicity (increased by 0.10-5.67%). Next, a 2D-QSAR model showed that the decreased bioconcentration of the new neonicotinoid insecticides was mainly caused by the total energy and dipole moment. Homology modeling was used to obtain the genetic recombination AChR in sucking-type pests (i.e. aphid, leafhopper, thrips, and Bemisia tabaci) and bees (i.e. Apis mellifera ligustica and Apis cerana). The neonicotinoid insecticides before and after modification were docked with AChRs to complete the screening of derivatives with bi-directional selective toxic effects. LibDock scores showed that Derivative-5, Derivative-18, Derivative-31, and Derivative-65 had bi-directional selective effects on pests and bees. The effects of the Derivative-18 were the most significant, with toxicity increasing by 14.66% in pests and decreasing by 19.42% in bees. We determined via analysis of amino acid residues that Derivative-18 had more hydrophobic amino acids interacting with pest AChRs, and the mode of action was predominantly hydrogen bonding. Conversely, Derivative-18 had fewer hydrophobic amino acids interacting with bee AChRs, and the mode of action there was more reliant on van der Waals forces with weak binding power. (C) 2019 Elsevier Ltd. All rights reserved.",2019/06/01/,2019,10.1016/j.jclepro.2019.02.156,221.0,,0959-6526,WOS:000464485700012,113,121,,,,,,,0,,0,580
96,210,JOUR,Identification of long noncoding RNAs reveals the effects of dinotefuran on the brain in Apis mellifera (Hymenopptera: Apidae),"['Huang, M.', 'Dong, J.', 'Guo, H.', 'Xiao, M.', 'Wang, D.']",BMC Genomics,"Background: Dinotefuran (CAS No. 165252‚Äì70-0), a neonicotinoid insecticide, has been used to protect various crops against invertebrate pests and has been associated with numerous negative sublethal effects on honey bees. Long noncoding RNAs (lncRNAs) play important roles in mediating various biological and pathological processes, involving transcriptional and gene regulation. The effects of dinotefuran on lncRNA expression and lncRNA function in the honey bee brain are still obscure. Results: Through RNA sequencing, a comprehensive analysis of lncRNAs and mRNAs was performed following exposure to 0.01 mg/L dinotefuran for 1, 5, and 10 d. In total, 312 lncRNAs and 1341 mRNAs, 347 lncRNAs and 1458 mRNAs, and 345 lncRNAs and 1155 mRNAs were found to be differentially expressed (DE) on days 1, 5 and 10, respectively. Gene set enrichment analysis (GSEA) indicated that the dinotefuran-treated group showed enrichment in carbohydrate and protein metabolism and immune-inflammatory responses such as glycine, serine and threonine metabolism, pentose and glucuronate interconversion, and Hippo and transforming growth factor-Œ≤ (TGF-Œ≤) signaling pathways. Moreover, the DE lncRNA TCONS_00086519 was shown by fluorescence in situ hybridization (FISH) to be distributed mainly in the cytoplasm, suggesting that it may serve as a competing endogenous RNA and a regulatory factor in the immune response to dinotefuran. Conclusion: This study characterized the expression profile of lncRNAs upon exposure to neonicotinoid insecticides in young adult honey bees and provided a framework for further study of the role of lncRNAs in honey bee growth and the immune response. ¬© 2021, The Author(s).",2021///,2021,10.1186/s12864-021-07811-y,22.0,1,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110827000&doi=10.1186%2fs12864-021-07811-y&partnerID=40&md5=f67822511823a825214f9485ff879511,Scopus,"['adult', 'amino acid metabolism', 'animal', 'animal experiment', 'animal tissue', 'Animals', 'Apis mellifera', 'Article', 'bee', 'Bees', 'brain', 'Brain', 'brain tissue', 'carbohydrate metabolism', 'controlled study', 'cytoplasm', 'dinotefuran', 'Dinotefuran', 'drug effect', 'fluorescence in situ hybridization', 'gene expression', 'glucuronic acid', 'glycine', 'guanidine derivative', 'Guanidines', 'immune response', 'In Situ Hybridization, Fluorescence', 'lncRNA', 'long untranslated RNA', 'messenger RNA', 'neonicotinoid', 'Neonicotinoid insecticide', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'nonhuman', 'pentose', 'protein expression', 'protein function', 'protein metabolism', 'regulatory mechanism', 'RNA analysis', 'RNA sequencing', 'RNA, Long Noncoding', 'serine', 'TGF beta signaling', 'threonine', 'transforming growth factor beta', 'young adult']",,,,0,,0,581
455,305,JOUR,"Design, Synthesis, and Synergistic Activity of Eight-Membered Oxabridge Neonicotinoid Analogues","['Zhang, X', 'Wang, YP', 'Xu, ZP', 'Shao, XS', 'Liu, ZW', 'Xu, XY', 'Maienfisch, P', 'Li, Z']",JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,"Insecticide synergists are sought-after due to their potential in improving the pesticide control efficacy with a reduced dose of an active ingredient. We previously reported that a cis-configuration neonicotinoid (IPPA08) exhibited specific synergistic activity toward neonicotinoid insecticides. In this study, we synthesized a series of structural analogues of IPPA08 by converting the pyridyl moiety of IPPA08 into phenyl groups, via facile double-Mannich condensation reactions between nitromethylene compounds and glutaraldehyde. All of the oxabridged neonicotinoid compounds were found to increase the toxicity of imidacloprid against Aphis craccivora. Notably, compound 25 at 0.75 mg/L lowered the LC50 value of imidacloprid against A. craccivora by 6.54-fold, while a 3.50-fold reduction of the LC50 value was observed for IPPA08. The results of bee toxicity test showed that compound 25 display selectivity in its effects on imidacloprid toxicity against the honey bee (Apis mellifera L.). In summary, replacing the pyridyl ring with a phenyl ring was a viable approach to obtain a novel synergist with oxabridged moiety for neonicotinoid insecticides.",2021/03/17/,2021,10.1021/acs.jafc.0c04786,69.0,10,0021-8561,WOS:000630324200006,3005,3014,,,"['Active ingredients', 'animal', 'Animals', 'aphid', 'Aphids', 'bee', 'Bees', 'Cis configurations', 'Condensation reactions', 'Design activity', 'Design synthesis', 'imidacloprid', 'Imidacloprids', 'insecticide', 'insecticide synergist', 'Insecticide synergist', 'Insecticides', 'neonicotinoid', 'Neonicotinoid insecticides', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'selectivity', 'Selectivity', 'Synergistic activity', 'Toxicity']",,,,0,,0,582
432,394,JOUR,An insecticide application scheme in cotton fields with bi-directional selective effects on bees and pests,"['Du, M.', 'Li, M.', 'Li, X.', 'Yang, H.', 'Li, Y.']",International Journal of Tropical Insect Science,"In this paper, molecular dynamics, full factorial experimental design and molecular docking were used to determine the toxic effects of pesticides on pests (Tetranychus telarius, Lygus lucorum and Helicoverpa armigera) and bees (North Chinese bee) in a cotton field, and an insecticide collocation scheme with the bi-directional selectivity was devised. Firstly, the main insecticides for three stages of cotton growth were identified under the lateral mixing condition. Insecticides for the first phase included abamectin (avermectin B1a and B1b), acetamiprid (N-(N-cyano-ethylimine)-N-methyl-2-chloropyridine-5-methylamine), dicofol (1,1-bis(p-Chlorophenyl)-2,2,2-trichloroethanol) and cypermethrin ((RS)-Œ±-cyano-3-phenoxyebenzyl(SR)-3-(2,2-dichloroyl)-2,2-dimethyl cyclopropane carboxylic acid ester); the insecticides available in the second phase included cypermethrin ((RS)-Œ±-cyano-3-phenoxyebenzyl(SR)-3-(2,2-dichloroyl)-2,2-dimethyl cyclopropane carboxylic acid ester), phoxim (O,O-diethyl-O-Œ±-cyanophenylbenzylamine thiophosphate ester), deltamethrin ((R,cis)-2,2-dimethyl-3-(2,2-dibromovinylcyclopropane ester)-cyano-diphenyl ether) and abamectin (avermectin B1a and B1b). In third phase, cypermethrin ((RS)-Œ±-cyano-3-phenoxyebenzyl(SR)-3-(2,2-dichloroyl)-2,2-dimethyl cyclopropane carboxylic acid ester), and deltamethrin ((R,cis)-2,2-dimethyl-3-(2,2-dibromovinylcyclopropane ester) -cyano-diphenyl ether) were included. Different insecticide application schemes were designed according to whether the application cycle and sequence were considered. The molecular dynamics simulation method was used to determine the effects of different insecticide application schemes on pests and bees. After the simulation, the simplified mixed-weighted model carried out each application scheme. In the case of lateral mixing, the combination of avermectin + acetamiprid + trichlorobacitol + cypermethrin + phoxim + deltamethrin was selected as the optimal application program, which reduced bee toxicity by 98.77% and increased insect toxicity by 55.84%. Whereas in the case of longitudinal residue, avermectin + cypermethrin + deltamethrin was selected. This combination reduced the harm to bees by 126.55% and increased the toxicity to target pests by 34.23%. Finally, by calculating the resultant force from different types of non-bonded forces, the mechanism of the effect of the optimal application scheme on bees and pests under two scenarios was analyzed. The optimally combined scheme prepared by screening could provide the bi-directional selectivity to bees and pests. This study provides an important reference for reducing the environmental problems caused by pesticide application in farmland. ¬© 2022, African Association of Insect Scientists.",2022///,2022,10.1007/s42690-022-00875-7,42.0,5,,,3499,3511,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137432750&doi=10.1007%2fs42690-022-00875-7&partnerID=40&md5=c484132ca3b488769897053147bcae91,Scopus,"['Combined effect', 'Cotton', 'Insecticide combination', 'Lateral mixing', 'Longitudinal residue', 'Molecular dynamics simulation']",,,,0,,0,583
