record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,asreview_prior,exported_notes_1,included,asreview_ranking,
164,372,JOUR,Comparative toxicity of certain insecticides against apis cerana indica under semi field and laboratory conditions,"['Jeyalakshmi, T.', 'Shanmugasundaram, R.', 'Saravanan, M.', 'Geetha, S.', 'Mohan, S.S.', 'Goparaju, A.', 'Balakrishna Murthy, R.']",Pestology,"Comparative toxicity of certain insecticides viz., Thiamethoxam 25%WG Cypermethrin 10% EC, Imidacloprid 17.8% SL Clothianidin 50% WDG at three dose levels under semi-field condition with the acute toxicity at laboratory condition (LD 50). Studies were conducted to the Indian honey bee, Apis cerana indica. Three replicates for each dose level were maintained for both semi field and laboratory experiments. In the semi field study, treated sunflowers were brought under laboratory condition at different time points after spray in the field and bees were exposed. Simultaneously, acute contact toxicity was performed for the same set of insecticides by dosing the bees with different test concentrations. Mortality was observed at 24 hours after exposure for both the tests. The toxicity order of the insecticides on honeybee when assessed under semi field condition was Clothianidin > Imidacloprid > Cypermethrin > Thiamethoxam. The order of toxicity based on acute toxicity experiments conducted under laboratory conditions was Clothianidin > Thiamethoxam > Imidacloprid > Cypermethrin.",2011///,2011,,35,12,23,26,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858785389&partnerID=40&md5=8cfb998a3ee3930cded5c5c1644d1d7d,Scopus,,,,,0,,0,472
472,84,JOUR,Under review: Data requirements and method development of a new bee risk assessment scheme for plant protection product registration,"['Jeker, L.', 'Grossar, D.']",Chimia,"An up-to-date ecotoxicological risk assessment of plant protection products (PPPs) depends on the constant improvement of risk assessment methods and guidelines, and a thorough evaluation of their impacts. Here, we explain how the risk assessment of PPPs with regard to bees and the authorisation of PPPs is conducted in Switzerland. We further report the design and application of a new method to study homing flights of honey bees using the Radio Frequency Identification (RFID) technique. The new method allowed to address the effects of sublethal doses of two neonicotinoids, thiamethoxam and thiacloprid, on the flight capacities of honey bees. Currently, this study design is under evaluation in an international ring test, in which the Swiss Bee Research centre participates. It is the first test design focussing on sublethal effects of PPPs on honey bees and a draft method will be submitted to OECD to become an official test guideline in the near future. Potential shortcomings and ideas for refinements on the RFID test design are discussed. © L. Jeker, D. Grossar",2020///,2020,10.2533/CHIMIA.2020.176,74,3,,,176,182,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082092477&doi=10.2533%2fCHIMIA.2020.176&partnerID=40&md5=5cf27647b2fe622e767c93807cb32d02,Scopus,,,0,,0,486
187,477,JOUR,Seed-coating of rapeseed (Brassica napus) with the neonicotinoid clothianidin affects behaviour of red mason bees (Osmia bicornis) and pollination of strawberry flowers (Fragaria × ananassa),"['Herbertsson, L.', 'Klatt, B.K.', 'Blasi, M.', 'Rundlöf, M.', 'Smith, H.G.']",PLoS ONE,"Neonicotinoid insecticides applied to flowering crops can have negative impacts on bees, with implications for crop pollination. To assess if exposure to the neonicotinoid clothianidin via a treated crop (rapeseed) affected bee behaviour, pollination performance (to strawberry), and bee reproduction, we provided each of 12 outdoor cages with rapeseed (autumn-sown plants complemented with a few spring-sown plants to extend the flowering period) grown from either clothianidin-treated or untreated (control) seeds, together with strawberry plants and a small population of red mason bees (Osmia bicornis). We expected clothianidin to reduce bee foraging activity, resulting in impaired strawberry pollination and bee reproduction. During the early stage of the experiment, we observed no difference between treatments in the length of entire foraging trips, or the combined number of rapeseed and strawberry flowers that the bees visited during these trips. During the later stage of the experiment, we instead determined the time a female took to visit 10 rapeseed flowers, as a proxy for foraging performance. We found that they were 10% slower in clothianidin cages. Strawberries weighed less in clothianidin cages, suggesting reduced pollination performance, but we were unable to relate this to reduced foraging activity, because the strawberry flowers received equally many visits in the two treatments. Clothianidin-exposed females sealed their nests less often, but offspring number, sex ratio and weight were similar between treatments. Observed effects on bee behaviour appeared by the end of the experiment, possibly because of accumulated effects of exposure, reduced bee longevity, or higher sensitivity of the protocols we used during the later phase of the experiment. Although the lack of a mechanistic explanation calls for interpreting the results with cautiousness, the lower strawberry weight in clothianidin cages highlights the importance of understanding complex effects of plant protection products, which could have wider consequences than those on directly exposed organisms.  © 2022 Herbertsson et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",2022///,2022,10.1371/journal.pone.0273851,17,09-Sep,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137667454&doi=10.1371%2fjournal.pone.0273851&partnerID=40&md5=00ab685f3c3b048f8216a03b77edc4c6,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'pollination', 'animal experiment', 'Article', 'female', 'nonhuman', 'plant seed', 'Pollination', 'clothianidin', 'guanidine derivative', 'Guanidines', 'honeybee', 'thiazole derivative', 'Thiazoles', 'flower', 'Flowers', 'thiamethoxam', 'reproduction', 'chemistry', 'longevity', 'Seeds', 'male', 'thiacloprid', 'limit of quantitation', 'Female', 'limit of detection', 'flowering', 'progeny', 'crop', 'rapeseed', 'Brassica napus', 'seasonal variation', 'spring', 'cocoon', 'sex ratio', 'autumn', 'Brassica rapa', 'coating (procedure)', 'flower development', 'Fragaria', 'plant gene', 'scientific literature', 'strawberry', 'Taraxacum officinale']",,,,0,,0,493
406,44,JOUR,A pragmatic approach to assess the exposure of the honey bee (apis mellifera) when subjected to pesticide spray,"['Poquet, Y.', 'Bodin, L.', 'Tchamitchian, M.', 'Fusellier, M.', 'Giroud, B.', 'Lafay, F.', 'Buleté, A.', 'Tchamitchian, S.', 'Cousin, M.', 'Pélissier, M.', 'Brunet, J.-L.', 'Belzunces, L.P.']",PLoS ONE,"Plant protection spray treatments may expose non-target organisms to pesticides. In the pesticide registration procedure, the honey bee represents one of the non-target model species for which the risk posed by pesticides must be assessed on the basis of the hazard quotient (HQ). The HQ is defined as the ratio between environmental exposure and toxicity. For the honey bee, the HQ calculation is not consistent because it corresponds to the ratio between the pesticide field rate (in mass of pesticide/ha) and LD50 (in mass of pesticide/bee). Thus, in contrast to all other species, the HQ can only be interpreted empirically because it corresponds to a number of bees/ha. This type of HQ calculation is due to the difficulty in transforming pesticide field rates into doses to which bees are exposed. In this study, we used a pragmatic approach to determine the apparent exposure surface area of honey bees submitted to pesticide treatments by spraying with a Pottertype tower. The doses received by the bees were quantified by very efficient chemical analyses, which enabled us to determine an apparent surface area of 1.05 cm2/bee. The apparent surface area was used to calculate the exposure levels of bees submitted to pesticide sprays and then to revisit the HQ ratios with a calculation mode similar to that used for all other living species. X-tomography was used to assess the physical surface area of a bee, which was 3.27 cm2/bee, and showed that the apparent exposure surface was not overestimated. The control experiments showed that the toxicity induced by doses calculated with the exposure surface area was similar to that induced by treatments according to the European testing procedure. This new approach to measure risk is more accurate and could become a tool to aid the decision-making process in the risk assessment of pesticides. © 2014 Poquet et al.",2014///,2014,10.1371/journal.pone.0113728,9,11,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913553440&doi=10.1371%2fjournal.pone.0113728&partnerID=40&md5=0bd734a30f96cf5929cbd058f27dc9d0,Scopus,,,0,,0,494
305,839,JOUR,New risk assessment approach for systemic insecticides: The case of honey bees and imidacloprid (Gaucho),"['Halm, M.-P.', 'Rortais, A.', 'Arnold, G.', 'Taséi, J.N.', 'Rault, S.']",Environmental Science and Technology,"The procedure to assess the risk posed by systemic insecticides to honey bees follows the European Directives and depends on the determination of the Hazard Quotient (HQ), though this parameter is not adapted to these molecules. This paper describes a new approach to assess more specifically the risk posed by systemic insecticides to honey bees with the example of imidacloprid (Gaucho). This approach is based on the new and existing chemical substances Directive in which levels of exposure (PEC, Predicted Exposure Concentration) and toxicity (PNEC, Predicted No Effect Concentration) are compared. PECs are determined for different categories of honey bees in relation to the amounts of contaminated pollen and nectar they might consume. PNECs are calculated from data on acute, chronic, and sublethal toxicities of imidacloprid to honey bees, to which selected assessment factors are applied. Results highlight a risk for all categories of honey bees, in particular for hive bees. These data are discussed in the light of field observations made on honey bee mortalities and disappearances. New perspectives are given to better determine the risk posed by systemic insecticides to honey bees. © 2006 American Chemical Society.",2006///,2006,10.1021/es051392i,40,7,2448,2454,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645776507&doi=10.1021%2fes051392i&partnerID=40&md5=eca4b7d7680ae93a331b3294087fb3cd,Scopus,,,,,0,,0,495
70,506,JOUR,"Insecticide Residues Associated with Apple Orchard Treatments in the Mason Bee, Osmia cornifrons, and their Nests","['Suzuki, T.', 'Ikegami, M.', 'Goka, K.', 'Sakamoto, Y.']",Environmental Toxicology and Chemistry,"Declines in bee populations, in part due to pesticides, especially insecticides, are of global concern. Although most studies have investigated insecticide residues in honeybees and bumblebees, few have focused on non-Apis solitary bees, which are considered essential pollinators in the field. Most non-Apis bees are solitary and build their nests in the ground or in tree holes, therefore insecticide exposure pathways would differ from those of honeybees and bumblebees. We analyzed the residues of 20 insecticides in Osmia cornifrons bees and their pollen-provisions and nesting materials, along with adult honeybees, soil, and wildflowers collected in four apple orchards in two regions in Japan. Few insecticides were common among adult bees, pollen-provisions, and wildflowers. Insecticides applied in orchards were detected at high frequency: chlorantraniliprole, flubendiamide, and diazinon were detected in almost all samples. Insecticides without a known history of application were detected from various samples at frequencies ranging from 0% to 100%. Even in orchards without a known history of insecticide application, clothianidin was detected in many sample types and at high concentration. A purple deadnettle sample had the highest concentration at 17.5 mg/kg. These results highlight the complexity of pathways of insecticide exposure to O. cornifrons in the environment because insecticides may remain in the environment for long periods and wild bees may forage farther than previously known distances. Furthermore, each sample type contained different insecticides, so wild bees may have been exposed to different insecticides at different life stages. Future research should prioritize wide-scale measurements of insecticide residues in field conditions and toxicity testing with multiple exposures at different life stages of target species. Environ Toxicol Chem 2023;42:1564–1574. © 2023 SETAC. © 2023 SETAC.",2023///,2023,10.1002/etc.5635,42,7,1564,1574,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160590428&doi=10.1002%2fetc.5635&partnerID=40&md5=2875040c8a2ffaa20aca40cf83fcaef2,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'ecotoxicology', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'pollinator', 'apple', 'Article', 'controlled study', 'Fruits', 'nonhuman', 'pesticide', 'Pesticides', 'pollen', 'pyrethroid', 'Apis mellifera', 'clothianidin', 'concentration (parameter)', 'toxicity', 'flower', 'concentration (composition)', 'pesticide residue', 'Pesticide Residues', 'adult', 'pyrazole derivative', 'Pollinator', 'macrolide', 'Osmia', 'carbamate insecticide', 'chemical analysis', 'aphid', 'Malus', 'orchard', 'wild plant', 'soil', 'dimpylate', 'Solitary bee', 'Orchards', 'wild animal', 'Diazinon', 'Environmental residue', 'Life stages', 'Apple orchards', 'cluster analysis', 'diamide', 'diazinon', 'Environmental residues', 'Exposure pathways', 'High frequency HF', 'Japan', 'organophosphate pesticide', 'Osmia cornifron', 'Tree holes']",,,,0,,0,496
424,391,JOUR,Screening and Optimization of Novel Low Bee-Toxicity Phenylacetohydrazone Compounds Based on Insect nAChR Selectivity,"['Yang, ZK', 'Wu, X', 'Zhang, JL', 'Lu, XX', 'Li, X', 'Jiang, ZY', 'Song, DL', 'Duan, HX', 'Yang, XL']",CHINESE JOURNAL OF ORGANIC CHEMISTRY,"Increasing numbers of neonicotinoids have recently been banned by the European Union (EU) and the United States of America (USA) due to their potential high risk to pollinating bees. In this work, a phenylacetohydrazone compound VS-04 was found via scaffold hopping to exert good mortality rate against soybean aphids based on a double combinational strategy of virtual screening and bioassay technique. The molecular interaction mode to honeybee nicotinic acetylcholine receptor (nAChR) for the newly found compound VS-04 obviously differed from that of the known imidacloprid. The newly synthesized phenylacetohydrazone compounds 3c and 3e caused soybean aphids to have a moderate mortality rate of approximately 70% at a concentration of 500 mu g/mL. Importantly, the bee-toxicity study confirmed that compounds 3c and 3e showed much lower acute contact toxicity with LD50 value (30.35 and 124.4 mu g/bee) of 3 similar to 4 orders of magnitude than that of imidacloprid (0.019 mu g/bee). The hydrazone substructure of compound 3c was found to be a L-shape low-energy conformation confirmed by a crystal structure of its analog 3m and inversely point toward a subunit of honeybee receptor via a molecular interaction study, indicating its potential low bee-toxicity. Compounds 4f and 4g (optimized derivatives of 3e) indeed showed better insecticidal activity against soybean aphids with moderate LC50 values of 83.42 and 66.44 mu g/mL, respectively, compared with 3e (147.30 mu g/mL). This work facilitates the discovery of suitable and ecofriendly candidates as alternatives to neonicotinoids based on different insect nAChR structure.",2021/07/25/,2021,10.6023/cjoc202101028,41,7,0253-2786,WOS:000691058000022,2774,2787,,,"['Aplysia california acetylcholine binding protein (Ac-AChBP)', 'Neonicotinoid', 'Phenylacetohydrazone compounds', 'Scaffold hopping', 'Target and nontarget selectivity']",,0,,0,497
357,827,JOUR,Measuring foraging preferences in bumble bees: a comparison of popular laboratory methods and a test for sucrose preferences following neonicotinoid exposure,"['Richman, S.K.', 'Muth, F.', 'Leonard, A.S.']",Oecologia,"Animals develop food preferences based on taste, nutritional quality and to avoid environmental toxins. Yet, measuring preferences in an experimental setting can be challenging since ecologically realistic assays can be time consuming, while simplified assays may not capture natural sampling behavior. Field realism is a particular challenge when studying behavioral responses to environmental toxins in lab-based assays, given that toxins can themselves impact sampling behavior, masking our ability to detect preferences. We address these challenges by comparing different experimental methods for measuring sucrose concentration preference in bumble bees (Bombus impatiens), evaluating the utility of two preference chamber-based methods (ad libitum versus a novel restricted-sampling assay) in replicating bees’ preferences when they fly freely between artificial flowers in a foraging arena. We find that the restricted-sampling method matched a free-flying scenario more closely than the ad libitum protocol, and we advocate for expanded use of this approach, given its ease of implementation. We then performed a second experiment using the new protocol to ask whether consuming the neonicotinoid pesticide imidacloprid, known to suppress feeding motivation, interfered with the expression of sucrose preferences. After consuming imidacloprid, bees were less likely to choose the higher-quality sucrose even as they gained experience with both options. Thus, we provide evidence that pesticides interfere with bees’ ability to discriminate between floral rewards that differ in value. This work highlights a simple protocol for assessing realistic foraging preferences in bees and provides an efficient way for researchers to measure the impacts of anthropogenic factors on preference expression. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",2021///,2021,10.1007/s00442-021-04979-8,196,4,963,976,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110399880&doi=10.1007%2fs00442-021-04979-8&partnerID=40&md5=015fffd77d9d13f13cc7376a6366720f,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'neonicotinoid pesticide', 'pollution exposure', 'feeding behavior', 'Feeding Behavior', 'sucrose', 'comparative study', 'laboratory', 'laboratory method', 'Sucrose', 'Laboratories', 'Imidacloprid', 'preference behavior', 'Bombus (genus)', 'Bombus impatiens', 'detection method', 'testing method', 'Nectar', 'Behavioral assays', 'Preference']",,,,0,,0,498
94,411,JOUR,Assessing the acute toxicity of insecticides to the buff-tailed bumblebee (Bombus terrestris audax),"['Reid, RJ', 'Troczka, BJ', 'Kor, L', 'Randall, E', 'Williamson, MS', 'Field, LM', 'Nauen, R', 'Bass, C', 'Davies, TGE']",PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,"The buff-tailed bumblebee, Bombus terrestris audax is an important pollinator within both landscape ecosystems and agricultural crops. During their lifetime bumblebees are regularly challenged by various environmental stressors including insecticides. Historically the honey bee (Apis mellifera spp.) has been used as an 'indicator' species for 'standard' ecotoxicological testing, but it has been suggested that it is not always a good proxy for other eusocial or solitary bees. To investigate this, the susceptibility of B. terrestris to selected pesticides within the neonicotinoid, pyrethroid and organophosphate classes was examined using acute insecticide bioassays. Acute oral and topical LD50 values for B. terrestris against these insecticides were broadly consistent with published results for A. mellifera. For the neonicotinoids, imidacloprid was highly toxic, but thiacloprid and acet-amiprid were practically non-toxic. For pyrethroids, deltamethrin was highly toxic, but tau-fluvalinate only slightly toxic. For the organophosphates, chlorpyrifos was highly toxic, but coumaphos practically non-toxic. Bioassays using insecticides with common synergists enhanced the sensitivity of B. terrestris to several insecticides, suggesting detoxification enzymes may provide a level of protection against these compounds. The sensitivity of B. terrestris to compounds within three different insecticide classes is similar to that reported for honey bees, with marked variation in sensitivity to different insecticides within the same insecticide class observed in both species. This finding highlights the need to consider each compound within an insecticide class in isolation rather than extrapolating between different insecticides in the same class or sharing the same mode of action.",2020/06//,2020,10.1016/j.pestbp.2020.104562,166,,,,,,,0048-3575,WOS:000536197700006,,0,,0,499
432,16,JOUR,"Potential risk to pollinators from neonicotinoid applications to host trees for management of spotted lanternfly, Lycorma delicatula (Hemiptera: Fulgoridae)","['Elmquist, J.', 'Biddinger, D.', 'Phan, N.T.', 'Moural, T.W.', 'Zhu, F.', 'Hoover, K.']",Journal of Economic Entomology,"Neonicotinoid insecticides are used to manage spotted lanternfly (Lycorma delicatula (White); hereafter SLF), a recently introduced pest in the United States. Neonicotinoids can harm nontargets, such as pollinators potentially exposed via floral resources of treated plants. We quantified neonicotinoid residues in whole flowers of two SLF host plant species, red maple (Acer rubrum L. [Sapindales: Sapindaceae]) and tree-of-heaven (Ailanthus altissima (Mill.) [Sapindales: Simaroubaceae]), treated with post-bloom imidacloprid or dinotefuran applications that differed in timing and method of application. In red maple flowers, dinotefuran residues from fall applications were significantly higher than summer applications, while imidacloprid residues from fall applications were significantly lower than summer applications. Residues did not differ between application methods or sites. In tree-of-heaven flowers, dinotefuran residues were only detected in one of 28 samples at a very low concentration. To assess acute mortality risk to bees from oral exposure to residues in these flowers, we calculated risk quotients (RQ) using mean and 95% prediction interval residue concentrations from treatments in this study and lethal concentrations obtained from acute oral bioassays for Apis mellifera (L. (Hymenoptera: Apidae)) and Osmia cornifrons (Radoszkowski (Hymenoptera: Megachilidae)), then compared these RQs to a level of concern. For A. mellifera, only one treatment group, applied at 2X maximum label rate, had an RQ that exceeded this level. However, several RQs for O. cornifrons exceeded the level of concern, suggesting potential acute risk to solitary bees. Further studies are recommended for more comprehensive risk assessments to nontargets from neonicotinoid use for SLF management. © The Author(s) 2023. Published by Oxford University Press on behalf of Entomological Society of America. All rights reserved.",2023///,2023,10.1093/jee/toad032,116,2,,,368,378,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149496914&doi=10.1093%2fjee%2ftoad032&partnerID=40&md5=5ed24157a753224fd2ff2722202db0c8,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'dinotefuran', 'Hemiptera', 'imidacloprid', 'Lycorma delicatula', 'neonicotinoid', 'Neonicotinoids', 'plant', 'Plants', 'pollinator', 'risk', 'tree', 'Trees']",,0,,0,500
459,6,JOUR,"Acute toxicity of pesticide mixtures to honey bees is generally additive, and well predicted by Concentration Addition","['Taenzler, V.', 'Weyers, A.', 'Maus, C.', 'Ebeling, M.', 'Levine, S.', 'Cabrera, A.', 'Schmehl, D.', 'Gao, Z.', 'Rodea-Palomares, I.']",Science of the Total Environment,"Understanding the frequency of non-additive effects of pesticides (synergism and antagonism) is important in the context of risk assessment. The goal of this study was to investigate the prevalence of non-additive effects of pesticides to honey bees (Apis mellifera). We investigated a large set of mixtures including insecticides and fungicides of different chemical modes of action and classes. The mixtures included represent a relevant sample of pesticides that are currently used globally. We investigated whether the experimental toxicity of the mixtures could be predicted based on the Concentration Addition (CA) model for acute contact and oral adult bee toxicity tests. We measured the degree of deviation from the additivity predictions of the experimental toxicity based on the well-known Mixture Deviation Ratio (MDR). Further, we investigated the appropriate MDR thresholds that should be used for the identification of non-additive effects based on acceptable rates for false positive (alpha) and true positive (beta) findings. We found that a deviation factor of MDR = 5 is a sound reference for labeling potential non-additive effects in acute adult bee experimental designs when assuming a typical Coefficient of Variation (CV%) = 100 in the determination of the LD50 of a pesticide (a factor of 2× deviation in the LD 50 resulting from inter-experimental variability). We found that only 2.4 % and 9 % of the mixtures evaluated had an MDR > 5 and MDR < 0.2, respectively. The frequency and magnitude of deviation from additivity found for bees in this study are consistent with those of other terrestrial and aquatic taxa. Our findings suggest that additivity is a good baseline for predicting the toxicity of pesticide mixtures to bees, and that the rare cases of synergy of pesticide mixtures to bees are not random but have a mechanistic basis. © 2022 The Authors",2023///,2023,10.1016/j.scitotenv.2022.159518,857,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140783605&doi=10.1016%2fj.scitotenv.2022.159518&partnerID=40&md5=6f800aae18835c979ed4c168161574ac,Scopus,"['acute toxicity', 'Acute toxicity', 'additive', 'Additive effects', 'Additives', 'additivity', 'Additivity', 'additivity effect', 'additivity predictions', 'adult', 'animal', 'Animals', 'Apis mellifera', 'Article', 'bee', 'Bees', 'bifenthrin', 'biological activity', 'clothianidin', 'coefficient of variation', 'concentration (composition)', 'concentration addition', 'Concentration addition', 'concentration addition model', 'cyfluthrin', 'cyhalothrin', 'cypermethrin', 'deltamethrin', 'endosulfan', 'ethiprole', 'etofenprox', 'experimental cumulative distribution function', 'experimental design', 'experimental toxicity', 'exposure route', 'exposure time', 'fenpropidin', 'fipronil', 'fluoxastrobin', 'flupyradifurone', 'Food products', 'fungicide', 'Fungicides, Industrial', 'Honey bee', 'honey bees', 'honeybee', 'imidacloprid', 'insecticide', 'Insecticides', 'isoflucypram', 'LD50', 'Lethal Dose 50', 'methamidophos', 'methiocarb', 'mixture deviation ratio', 'mixtures', 'Mixtures', 'non additive effects', 'Non-additive', 'nonhuman', 'pesticide', 'Pesticide mixture', 'pesticides', 'Pesticides', 'physical parameters', 'prevalence', 'probability', 'prochloraz', 'prothioconazole', 'Risk assessment', 'Risks assessments', 'spiromesifen', 'spirotetramat', 'spiroxamine', 'synergistic effect', 'synergy', 'Synergy', 'tebuconazole', 'tetraniliprole', 'thiacloprid', 'thiodicarb', 'toxicity', 'Toxicity', 'toxicity testing', 'toxicological parameters', 'transfluthrin', 'triadimenol', 'unclassified drug']",,0,,0,501
463,66,JOUR,Influence of pesticide use in fruit orchards during blooming on honeybee mortality in 4 experimental apiaries,"['Calatayud-Vernich, P', 'Calatayud, F', 'Simó, E', 'Suarez-Varela, MM', 'Picó, Y']",SCIENCE OF THE TOTAL ENVIRONMENT,"Samples of dead honey bees (Apismellifera L.) were collected periodically from4 different locations during citrus and stone fruit trees blooming season to evaluate the potential impact of agrochemicals on honey bee death rate. For the determination of mortality, dead honey bee traps were placed in front of the experimental hives entrance located in areas of intensive agriculture in Valencian Community (Spain). A total of 34 bee samples, obtained along the monitoring period, were analyzed by means of QuEChERS extraction method and screened for 58 pesticides or their degradation products by LC-MS/MS. An average of four pesticides per honey bee sample was detected. Coumaphos, an organophosphate acaricide used against varroosis in the experimental hives, was detected in 94% of the samples. However, this acaricide was unlikely to be responsible for honey bee mortality because its constantly low concentration during all the monitoring period, even before and after acute mortality episodes. The organophosphates chlorpyrifos and dimethoate, as well as the neonicotinoid imidacloprid, were the most frequently detected agrochemicals. Almost 80% of the samples had chlorpyrifos, 68% dimethoate, and 32% imidacloprid. Maximum concentrations for these three compounds were 751, 403, 223 ng/g respectively. Influence of these pesticides on acute honey beemortalitywas demonstrated by comparing coincidence between death rate and concentrations of chlorpyrifos, dimethoate and imidacloprid. (C) 2015 Elsevier B.V. All rights reserved.",2016/01/15/,2016,10.1016/j.scitotenv.2015.08.131,541,,0048-9697,WOS:000365289300004,33,41,,,,,0,,0,502
270,584,JOUR,A new method to assess the acute toxicity toward honeybees of the abrasion particles generated from seeds coated with insecticides,"['Lentola, A', 'Giorio, C', 'Toffolo, EP', 'Girolami, V', 'Tapparo, A']",ENVIRONMENTAL SCIENCES EUROPE,"Background Large amounts of insecticide-containing dusts produced from abrasion of the seed dressing can be released into the atmosphere during sowing operations. Neonicotinoid pesticides, introduced in the 1990s for several crops, are the leading products for seed-coating treatments in many countries. Neonicotinoid containing dusts can be effectively intercepted by bees in flight over the sowing field, inducing lethal acute effects, so that restrictions in the use of the main neonicotinoids have been adopted in the European Union. This led to the consequent introduction of replacement insecticides for seed-coating, i.e. methiocarb and thiacloprid, despite the lack of information on both the toxicity and the exposure scenarios for honeybees. Results In this study, a laboratory apparatus was developed in order to quantify the toxicity of the dusts produced from the abrasion of the seed coating. This quantification is based on (i) an airstream transporting coating particles into an exposure chamber; (ii) exposure of bees to reproducible and measurable concentrations of insecticide, and (iii) direct measurement of the exposure dose on single bees. The method allowed us to perform in vivo experiments of honeybee exposure to provide toxicity data in more realistic exposure conditions. In fact, the formulation rather than the active principle alone can be tested, and the exposure is through dusts rather than a solution so that specific absorption behavior can be studied in representative environmental conditions. The method was used to quantify the acute toxicity (LD50) of dusts obtained from the abrasion of corn seeds coated with clothianidin, thiacloprid and methiocarb. Conclusions Our results show that, surprisingly, the replacement insecticide methiocarb has a toxicity (LD50 = 421-693 ng/bee) in the same order of magnitude as clothianidin (LD50 = 113-451 ng/bee) through this specific exposure route, while thiacloprid (LD50 = 16.9 center dot 10(3) ng/bee) has a significantly lower acute toxicity. Moreover, dusts containing methiocarb and clothianidin show a significant increase in toxicity when, after exposure, bees are kept under high humidity conditions. This suggests that the method here presented can be used to obtain complementary toxicity data in the risk assessment procedure for the authorization of new seed-coating insecticides or new formulations.",2020/07/06/,2020,10.1186/s12302-020-00372-z,32,1,,,,,"['ecotoxicology', 'Neonicotinoids', 'risk assessment', 'Apis mellifera', 'Apoidea', 'clothianidin', 'Hexapoda', 'honeybee', 'pesticide residue', 'thiacloprid', 'Acute toxicity', 'coating', 'maize', 'seed', 'sowing', 'Zea mays', 'toxicity test', 'Honeybees', 'Seed coating', 'abrasion', 'Abrasion dusts', 'Exposure measurement', 'Methiocarb', 'Pollinator insects', 'Systemic insecticides']",2190-4707,WOS:000545648100001,,0,,0,503
314,693,JOUR,Acute toxicity and risk assessment of nine insecticides to honeybees in oilseed rape fields,"['Tan, L.-C.', 'Cheng, Y.', 'Zhu, Y.-X.', 'Bu, Y.-Q.']",Journal of Ecology and Rural Environment,"：Insecticides are used for the controlling of aphids in oilseed rape fields. To evaluate the effects of insec-ticides on honeybees (Apis mellifera) in oilseed rape fields，acute toxicities of 9 insecticides were tested. Meanwhile，risk assessment was carried out by risk quotients (RQ) method when the 9 insecticides were applied by spraying. The results showed that：the toxicity levels of 70% imidacridine WG，10% dimethylamine AS，25% thiazolazine SC，5% dithiocarba-mate GF and 2. 5% deltamethrin EC to honeybees were all at high class. However，the risk levels were different，and the risk of 25% thiazolazine SC，70% imidacridine WG，10% dimethylamine AS and 2. 5% deltamethrin EC were unaccept-able to honeybees. The risk of 5% dithiocarbamate GF to honeybees could be reduced by decreasing the amount and fre-quency of use. The oral and contact toxicity of 50% pirimicarb WP were moderate and low to honeybees，respectively， and the risk could also be reduced by decreasing the amount and frequency of use. The toxicity levels of 5% acetamiprid EC，48% thiacloprid SC and 25% pymetrozine SC to honeybees were moderate，low and low，respectively. The risk lev-els of those insecticides are acceptable. The insecticides with low-risk to honeybees such as thiacloprid and pymetrozine could be priority to control the aphids in oilseed rape fields. In order to decrease the hazard of insecticides on honeybees， it is recommended to avoid using insecticides with high-risk in beekeeping areas and in blooming period of honey source crops. © 2019, China Environmental Science Press. All rights reserved.",2019///,2019,10.19741/j.issn.1673-4831.2018.0137,35,4,500,505,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065836332&doi=10.19741%2fj.issn.1673-4831.2018.0137&partnerID=40&md5=4eb068d6d00d416097dc2f37912f5203,Scopus,,,,,0,,0,504
