record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,issn,accession_number,start_page,end_page,url,name_of_database,keywords,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
80,JOUR,"AN ASSESSMENT OF HONEYBEE COLONY MATRICES, APIS MELLIFERA (HYMENOPTERA APIDAE) TO MONITOR PESTICIDE PRESENCE IN CONTINENTAL FRANCE","['Chauzat, MP', 'Martel, AC', 'Cougoule, N', 'Porta, P', 'Lachaize, J', 'Zeggane, S', 'Aubert, M', 'Carpentier, P', 'Faucon, JP']",ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,The frequency of occurrence and relative concentration of 44 pesticides in apicultural (Apis mellifera) matrices collected from five French locations (24 apiaries) were assessed from 2002 to 2005 The number and nature of the pesticides investigated varied with the matrices examined-living honeybees pollen loads honey and beeswax Pollen loads and beeswax had the highest frequency of pesticide occurrence among the apiary matrices examined in the present study whereas honey samples had the lowest The imidacloprid group and the fipronil group were detected in sufficient amounts in all matrices to allow statistical comparisons Some seasonal variation was shown when residues were identified in pollen loads Given the results (highest frequency of presence) and practical aspects (easy to collect matrix with no turnover unlike with bees that are naturally renewed) pollen loads were the best matrix for assessing the presence of pesticide residues in the environment in our given conditions Environ Toxicol Chem 2011 30 103-111 (C) 2010 SETAC,2011/01//,2011,10.1002/etc.361,30.0,1,0730-7268,WOS:000285814200010,103.0,111.0,,,,,0,,0,95
46,JOUR,In vivo distribution and metabolisation of 14C-imidacloprid in different compartments of Apis mellifera L,"['Suchail, S.', 'De Sousa, G.', 'Rahmani, R.', 'Belzunces, L.P.']",Pest Management Science,"In vivo distribution of the neonicotinoid insecticide, imidacloprid, was followed during 72 h in six biological compartments of Apis mellifera L: head, thorax, abdomen, haemolymph, midgut and rectum. Honeybees were treated orally with 100 ï¿½ï¿½g of 14C-imidacloprid per kg of bee, a dose close to the median lethal dose. Elimination half-life of total radioactivity in honeybee was 25 h. Haemolymph was the compartment with the lowest and rectum that with the highest level of total radioactivity during the whole study, with a maximum 24 h after treatment. Elimination half-life of imidacloprid in whole honeybee was 5 h. Imidacloprid was readily distributed and metabolised only by Phase I enzymes into five metabolites: 4/5-hydroxy-imidacloprid, 4,5-dihydroxy- imidacloprid, 6-chloronicotinic acid, and olefin and urea derivatives. The guanidine derivative was not detected. The urea derivative and 6-chloronicotinic acid were the main metabolites and appeared particularly in midgut and rectum. The olefin derivative an5-hydroxy-imidacloprid preferentially occurred in head, thorax and abdomen, which are nicotinic acetylcholine receptor-rich tissues. Moreover, they presented a peak value around 4 h after imidacloprid ingestion. These results explain the prolongation of imidacloprid action in bees, and particularly the differences between rapid intoxication symptoms and late mortality. ï¿½ï¿½ 2004 Society of Chemical Indus",2004///,2004,10.1002/ps.895,60.0,11,,,1056.0,1062.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-7044262772&doi=10.1002%2fps.895&partnerID=40&md5=1f8619ba770abffb7b8c4b1c22c214bf,Scopus,,,0,,0,96
95,JOUR,"Pollinators, pests and yield-Multiple trade-offs from insecticide use in a mass-flowering crop","['Knapp, JL', 'Bates, A', 'Jonsson, O', 'Klatt, B', 'Krausl, T', 'Sahlin, U', 'Svensson, GP', 'Rundlï¿½ï¿½f,",JOURNAL OF APPLIED ECOLOGY,"Multiple trade-offs likely occur between pesticide use, pollinators and yield (via crop flowers) in pollinator-dependent, mass-flowering crops (MFCs), causing potential conflict between conservation and agronomic goals. To date, no studies have looked at both outcomes within the same system, meaning win-win solutions for pollinators and yield can only be inferred. Here, we outline a new framework to explore these trade-offs, using red clover (Trifolium pratense) grown for seed production as an example. Specifically, we address how the insecticide thiacloprid affects densities of seed-eating weevils (Protapion spp.), pollination rates, yield, floral resources and colony dynamics of the key pollinator, Bombus terrestris. Thiacloprid did not affect the amount of nectar provided by, or pollinator visitation to, red clover flowers but did reduce weevil density, correlating to increased yield and gross profit. In addition, colonies of B. terrestris significantly increased their weight and reproductive output in landscapes with (compared with without) red clover, regardless of insecticide use. Synthesis and applications. We propose a holistic conceptual framework to explore trade-offs between pollinators, pesticides and yield that we believe to be essential for achieving conservation and agronomic goals. This framework applies to all insecticide-treated mass-flowering crops (MFCs) and can be adapted to include other ecological processes. Trialling the framework in our study system, we found that our focal insecticide, thiacloprid, improved red clover seed yield with no detected effects on its key pollinator, B. terrestris, and that the presence of red clover in the landscape can benefit pollinator populations.",2022/09//,2022,10.1111/1365-2664.14244,59.0,9,0021-8901,WOS:000829713200001,2419.0,2429.0,,,"['bee', 'Bombus', 'conceptual framework', 'crop yield', 'flowering', 'herb', 'insecticide', 'mass-flowering crop', 'nectar', 'pesticide', 'pollination', 'pollinator', 'red clover', 'trade-off', 'yield']",,0,,0,97
5,JOUR,Sperm parameters of honeybee drones exposed to imidacloprid,"['Ciereszko, A', 'Wilde, J', 'Dietrich, GJ', 'Siuda, M', 'Bak, B', 'Judycka, S', 'Karol, H']",APIDOLOGIE,"The objective of this study was to evaluate the effects of chronical exposure of honeybee drones to environmental (5 ppb) and non-environmental concentration (200 ppb) of imidacloprid (IMD) on sperm concentration, motility, viability, and mitochondrial membrane potential measured in semen obtained from 180 drones originating from 18 colonies. The results demonstrate that IMD exposure did not affect sperm concentration; however, there were significant differences in concentration within colonies. IMD exposure was associated with reductions in sperm motility, which also varied within colonies. Statistically significant interactions between IMD exposure and colony were found for active mitochondria and sperm viability. Our results strongly suggest that neonicotinoids can negatively affect honeybee drone sperm quality. It is important to emphasize that IMD actions can be strongly modulated according to the colony.",2017/03//,2017,10.1007/s13592-016-0466-2,48.0,2,0044-8435,WOS:000397819400010,211.0,222.0,,,,,0,,0,98
12,JOUR,"Antioxidation defenses of apis mellifera queens and workers respond to imidacloprid in different age-dependent ways: Old queens are resistant, foragers are not","['Paleolog, J.', 'Wilde, J.', 'Miszczak, A.', 'Gancarz, M.', 'Strachecka, A.']",Animals,"We investigated how different antioxidant defenses (ADSs) were shaped by evolution in young/old Apis mellifera workers and queens to broaden the limited knowledge on whether ADSs are effective in contemporary pesticide environments and to complete bee oxidative-aging theory. We acquired 1-day-old, 20-day-old, and 2-year-old queens and 1-day-old and 20-day-old workers (foragers) fed 0, 5, or 200 ppb imidacloprid, a pesticide oxidative stressor. The activities of catalase, glutathione peroxidase, glutathione S-transferase, and superoxide dismutase and the level of total antioxidant potential were determined in hemolymph. The ADS was upregulated in workers with age but downregulated in queens. Imidacloprid suppressed the ADS in all workers, particularly in foragers with an upregulated ADS, but it did not affect the ADS in 1-day-old queens. In contrast to foragers, the downregulated ADS of 2-year-old queens was unexpectedly highly upregulated by imidacloprid, which has not been previously shown in such old queens. The principal component analysis confirmed that queen and worker ADSs responded to imidacloprid in opposite ways, and ADS of 2-year-queens was markedly different from those of others. Thus, evolutionary shaped ADSs of older queens and workers may be of the limited use for foragers dwelling in pesticide ecosystems, but not for old queens. ï¿½ï¿½ 2021 by the authors. Licensee MDPI, Basel, Switzerl",2021///,2021,10.3390/ani11051246,11.0,5,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104594205&doi=10.3390%2fani11051246&partnerID=40&md5=7fae390680c380b19070431ff0ecebf5,Scopus,"['age', 'Aging', 'antioxidant', 'antioxidant assay', 'Apis mellifera', 'Article', 'catalase', 'controlled study', 'down regulation', 'ecosystem', 'enzyme activity', 'forager', 'free radical scavenging assay', 'glutathione peroxidase', 'glutathione transferase', 'hemolymph', 'herbivore', 'Honey bees', 'honeybee', 'imidacloprid', 'Imidacloprid', 'laboratory test', 'liquid chromatography-mass spectrometry', 'nonhuman', 'oxidation', 'oxidative stress', 'Oxidative stress', 'pesticide', 'plant defense', 'principal component analysis', 'queen (insect)', 'reactive oxygen metabolite', 'rearing', 'social evolution', 'Social evolution', 'superoxide dismutase', 'upregulation', 'worker']",,0,,0,99
60,JOUR,"Biochemical and histological biomarkers in the midgut of Apis mellifera from polluted environment at Beheira Governorate, Egypt","['Abu El-Saad, AM', 'Kheirallah, DA', 'El-Samad, LM']",ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,"The aim of this study was to analyze the impact of organophosphorus (OP) pollutants on oxidative stress and ultrastructural biomarkers in the midgut of the honeybee Apis mellifera collected from three locations that differ in their extent of spraying load with OP insecticides: a weakly anthropised rural site, Bolin which is considered as a reference site; moderately spraying site, El Kaza; and a strongly anthropised urban site, Tiba with a long history of pesticide use. Results showed that high concentrations of chlorpyrifos, malathion, diazinon, chlorpyrifos-methyl, and pirimiphos-methyl were detected in midgut at locations with extensive pesticide spraying. Reduced glutathione content, superoxide dismutase, catalase, and glutathione peroxidase displayed lowest activities in the heavily sprayed location (Tiba). Lipid peroxidation level in the midgut of honeybees in the sprayed locations was found to be significantly higher compared to the reference values. Meanwhile, various ultrastructural abnormalities were observed in the epithelial cells of midgut of honeybees collected from El Kaza and Tiba, included confluent and disorganized microvilli and destruction of their brush border, the cytoplasm with large vacuoles and alteration of cytoplasmic organelles including the presence of swollen mitochondria with lysis of matrices, disruption of limiting membranes, and disintegration of cristae. The nuclei with indented nuclear envelope and disorganized chromatin were observed. These investigated biomarkers indicated that the surveyed honeybees are being under stressful environmental conditions. So, we suggest using those biomarkers in the assessment of environmental quality using honeybees in future monitoring of ecotoxicological studies.",2017/01//,2017,10.1007/s11356-016-8059-1,24.0,3,0944-1344,WOS:000396138800092,3181.0,3193.0,,,,,0,,0,100
71,JOUR,"Identification and functional characterisation of a novel N-cyanoamidine neonicotinoid metabolising cytochrome P450, CYP9Q6, from the buff-tailed bumblebee Bombus terrestris","['Troczka, BJ', 'Homem, RA', 'Reid, R', 'Beadle, K', 'Kohler, M', 'Zaworra, M', 'Field, LM', 'Williamson, MS', 'Nauen, R', 'Bass, C', 'Davies, TGE']",INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,"Recent work has shown that two bumblebee (Bombus terrestris) cytochrome P450s of the CYP9Q subfamily, CYP9Q4 and CYP9Q5, are important biochemical determinants of sensitivity to neonicotinoid insecticides. Here, we report the characterisation of a third P450 gene CYP9Q6, previously mis-annotated in the genome of B. terrestris, encoding an enzyme that metabolises the N-cyanoamidine neonicotinoids thiacloprid and acetamiprid with high efficiency. The genomic location and complete ORE of CYP9Q6 was corroborated by PCR and its metabolic activity characterised in vitro by expression in an insect cell line. CYP9Q6 metabolises both thiacloprid and acetamiprid more rapidly than the previously reported CYP9Q4 and CYP9Q5. We further demonstrate a direct, in vivo correlation between the expression of the CYP9Q6 enzyme in transgenic Drosophila melanogaster and an increased tolerance to thiacloprid and acetamiprid. We conclude that CYP9Q6 is an efficient metaboliser of N-cyanoamidine neonicotinoids and likely plays a key role in the high tolerance of B. terrestris to these insecticides.",2019/08//,2019,10.1016/j.ibmb.2019.05.006,111.0,,0965-1748,WOS:000478706500004,,,,,,,0,,0,101
28,JOUR,Characterisation of the heat shock protein Tid and its involvement in stress response regulation in Apis cerana,"['Li, G.', 'Zhang, C.', 'Wang, H.', 'Xia, W.', 'Zhang, X.', 'Liu, Z.', 'Wang, Y.', 'Zhao, H.', 'Xu, B.']",Frontiers in Physiology,"Objective: The impact of various environmental stresses on native Apis cerana cerana fitness has attracted intense attention in China. However, the defence responses of A. cerana cerana to different stressors are poorly understood. Here, we aimed to elucidate the regulatory mechanism mediated by the tumorous imaginal discs (Tid) protein of A. cerana cerana (AccTid) in response to stressors. Methods: We used some bioinformatics softwares to analyse the characterisation of Tid. Then, qRTï¿½ï¿½ï¿½PCR, RNA interference and heat resistance detection assays were used to explore the function of Tid in stress response in A. cerana cerana. Results: AccTid is a homologous gene of human Tid1 and Drosophila Tid56, contains a conserved J domain and belongs to the heat shock protein DnaJA subfamily. The level of AccTid induced expression was increased under temperature increases from 40ï¿½ï¿½C to 43ï¿½ï¿½C and 46ï¿½ï¿½C, and AccTid knockdown decreased the heat resistance of A. cerana cerana, indicating that the upregulatioan important role when A. cerana cerana is exposed to heat stress. Interestingly, contrary to the results of heat stress treatment, the transcriptional level of AccTid was inhibited by cold, H2O2 and some agrochemical stresses and showed no significant change under ultraviolet ray and sodium arsenite stress. These results suggested that the requirement of A. cerana cerana for Tid differs markedly under different stress conditions. In addition, knockdown of AccTid increased the mRNA levels of some Hsps and antioxidant genes. The upregulation of these Hsps and antioxidant genes may be a functional complement of AccTid knockdown. Conclusion: AccTid plays a crucial role in A. cerana cerana stress responses and may mediate oxidative damage caused by various stresses. Our findings will offer fundamental knowledge for further investigations of the defence mechanism of A. cerana cerana against environmental stresses. Copyright ï¿½ï¿½ 2022 Li, Zhang, Wang, Xia, Zhang, Liu, Wang, Zhao and",2022///,2022,10.3389/fphys.2022.1068873,13.0,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145475714&doi=10.3389%2ffphys.2022.1068873&partnerID=40&md5=f5049f4a40c24d2dedc988d9959d5bd2,Scopus,"['abamectin', 'adult', 'agrochemical stress', 'amino acid', 'animal experiment', 'animal model', 'antioxidant gene', 'antioxidant genes', 'Apis cerana', 'Apis florea', 'Article', 'beta actin', 'bifenthrin', 'bioinformatics', 'Bombyx mori', 'coding sequence', 'cold stress', 'complement activation', 'complementary DNA', 'controlled study', 'cypermethrin', 'DNA extraction', 'DNA polymerase', 'DnaJB13 gene', 'DnaJB6 gene', 'DnaJC1 gene', 'DnaJC11 gene', 'DnaJC12 gene', 'DnaJC13 gene', 'DnaJC16 gene', 'DnaJC17 gene', 'DnaJC2 gene', 'DnaJC21  gene', 'DnaJC28 gene', 'DnaJC3 gene', 'DnaJC4 gene', 'DnaJC5 gene', 'DnaJshv gene', 'double stranded RNA', 'Drosophila', 'Drosophila melanogaster', 'efficiency validation', 'environmental parameters', 'environmental stress', 'enzyme regulation', 'evolutionary adaptation', 'gene expression', 'gene knockdown', 'gene silencing', 'heat resistance detection assay', 'heat shock protein', 'heat shock protein Tid', 'heat tolerance', 'high resolution melting analysis', 'honey bees', 'Hsp226  gene', 'Hsp83 gene', 'Hsps gene', 'human', 'imidacloprid', 'messenger RNA', 'methomyl', 'nectar', 'neighbor joining method', 'nonhuman', 'oxidative damage', 'paraquat', 'phylogenetic tree', 'phylogenetic tree construction method', 'physiological stress', 'pollen', 'protein tertiary structure', 'receptor down regulation', 'receptor upregulation', 'regulatory mechanism', 'reverse transcription polymerase chain reaction', 'RNA extraction', 'RNA interference', 'sequence analysis', 'sodium arsenite stress', 'spirodiclofen', 'static electricity', 'stress response', 'sweet potato whitefly', 'SWISS MODEL', 'temperature', 'Tid', 'Tid1 gene', 'Tid56 gene', 'transcriptional suppression', 'ultraviolet radiation', 'unclassified drug', 'validation study']",,0,,0,102
35,JOUR,Identification and characterization of two phospholipid hydroperoxide glutathione peroxidase genes from Apis cerana cerana,"['Wang, MA', 'Kang, MJ', 'Guo, XQ', 'Xu, BH']",COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,"Phospholipid hydroperoxide glutathione peroxidase (PHGPX) plays a crucial role in maintaining the integrity of membrane by reducing hydroperoxides of phospholipids. Here, we report the identification and characterization of two genes, designated AccGtpx-1 and AccGtpx-2, encoding PHGPX proteins from the Chinese honeybees, Apis cerana cerana. Alignment analysis showed that AccGtpx-1 and AccGtpx-2 shared high similarity with other known PHGPXs, which show similar structure to thioredoxin. These single copy genes showed complex exon-intron structures. The mRNA of AccGtpx-1 was detected in larvae, pupae and adults and that AccGtpx-2 was only found in adult worker bees. Furthermore, the expression of AccGtpx-1 could be induced by H2O2, ultraviolet (UV) light, heat shock (37 degrees C), HgCl2, imidacloprid, cyhalothrin, pyriproxyfen and methomyl. In contrast, AccGtpx-2 expression could only be induced by UV. These results indicated for the first time that the AccGtpx-1 and AccGtpx-2 genes encoding A. cerana cerana PHGPXs are regulated differently in response to environmental stressors. (C) 2010 Elsevier Inc. All rights reserved.",2010/06//,2010,10.1016/j.cbpc.2010.03.003,152.0,1,1532-0456,WOS:000278211800011,75.0,83.0,,,,,0,,0,103
45,JOUR,"Expression patterns of nicotinic subunits ï¿½ï¿½2, ï¿½ï¿½7, ï¿½ï¿½8, and ï¿½ï¿½1 affect the kinetics and pharmacology of ACh-induced currents in adult bee olfa","['Dupuis, JP', 'Gauthier, M', 'Raymond-Delpech, V']",JOURNAL OF NEUROPHYSIOLOGY,"Dupuis JP, Gauthier M, Raymond-Delpech V. Expression patterns of nicotinic subunits alpha 2, alpha 7, alpha 8, and beta 1 affect the kinetics and pharmacology of ACh-induced currents in adult bee olfactory neuropiles. J Neurophysiol 106: 1604-1613, 2011. First published July 6, 2011; doi: 10.1152/jn.00126.2011.-Acetylcholine (ACh) is the main excitatory neurotransmitter of the insect brain, where nicotinic acetylcholine receptors (nAChRs) mediate fast cholinergic synaptic transmission. In the honeybee Apis mellifera, nAChRs are expressed in diverse structures including the primary olfactory centers of the brain, the antennal lobes (ALs) and the mushroom bodies (MBs), where they participate in olfactory information processing. To understand the nature and properties of the nAChRs involved in these processes, we performed a pharmacological and molecular characterization of nAChRs on cultured Kenyon cells of the MBs, using whole cell patch-clamp recordings combined with single-cell RT-PCR. In all cells, applications of ACh as well as nicotinic agonists such as nicotine and imidacloprid induced inward currents with fast desensitization. These currents were fully blocked by saturating doses of the antagonists alpha-bungarotoxin (alpha-BGT), dihydroxy-beta-erythroidine (DHE), and methyllycaconitine (MLA) (MLA >= alpha-BGT >= DHE). Molecular analysis of ACh-responding cells revealed that of the 11 nicotinic receptor subunits encoded within the honeybee genome, alpha 2, alpha 8, and beta 1 subunits were expressed in adult Kenyon cells. Comparison with the expression pattern of adult AL cells revealed the supplementary presence of subunit alpha 7, which could be responsible for the kinetic and pharmacological differences observed when comparing ACh-induced currents from AL and Kenyon cells. Together, our data demonstrate the existence of functional nAChRs on adult MB Kenyon cells that differ from nAChRs on AL cells in both their molecular composition and pharmacological properties, suggesting that changing receptor subsets could mediate different processing functions depending on the brain structure within the olfactory pathway.",2011/10//,2011,10.1152/jn.00126.2011,106.0,4,0022-3077,WOS:000296092000002,1604.0,1613.0,,,,,0,,0,104
104,JOUR,Neonicotinoids act like endocrine disrupting chemicals in newly-emerged bees and winter bees,"['Baines, D.', 'Wilton, E.', 'Pawluk, A.', 'De Gorter, M.', 'Chomistek, N.']",Scientific Reports,"Significant efforts have been devoted over the last few years to develop efficient molecular electrocatalysts for the electrochemical reduction of carbon dioxide to carbon monoxide, the latter being an industrially important feedstock for the synthesis of bulk and fine chemicals. Whereas these efforts primarily focus on this formal oxygen abstraction step, there are no reports on the exploitation of the chemistry for scalable applications in carbonylation reactions. Here we describe the design and application of an inexpensive and user-friendly electrochemical set-up combined with the two-chamber technology for performing Pd-catalysed carbonylation reactions including amino- and alkoxycarbonylations, as well as carbonylative Sonogashira and Suzuki couplings with near stoichiometric carbon monoxide. The combined two-reaction process allows for milligram to gram synthesis of pharmaceutically relevant compounds. Moreover, this technology can be adapted to the use of atmospheric carbon dioxide. ï¿½ï¿½ 2017 The Au(s).",2017///,2017,10.1038/s41598-017-10489-6,7.0,1,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028972306&doi=10.1038%2fs41598-017-10489-6&partnerID=40&md5=03ab8ee3d6df78facc2fabdf1345030e,Scopus,,,0,,0,105
74,JOUR,Improved mitochondrial function corrects immunodeficiency and impaired respiration in neonicotinoid exposed bumblebees,"['Powner, M.B.', 'Priestley, G.', 'Hogg, C.', 'Jeffery, G.']",PLoS ONE,"Neonicotinoid pesticides undermine pollinating insects including bumblebees. However, we have previously shown that mitochondrial damage induced by neonicotinoids can be corrected by 670nm light exposure. But we do not know if this protection extends to immunity or what the minimum effective level of 670nm light exposure is necessary for protection. We use whole body bee respiration in vivo as a metric of neonicotinoid damage and assess the amount of light exposure needed to correct it. We reveal that only 1 min of 670nm exposure is sufficient to correct respiratory deficits induced by pesticide and that this also completely repairs damaged immunocompetence measured by haemocyte counts and the antibacterial action of hemolymph. Further, this single 1 min exposure remains effective for 3ï¿½ï¿½ï¿½6 days. Longer exposures were not more effective. Such data are key for development of protective light strategies that can be delivered by relatively small economic devices placed in hives. ï¿½ï¿½ 2021 Pow",2021///,2021,10.1371/journal.pone.0256581,16.0,08-Aug,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113809253&doi=10.1371%2fjournal.pone.0256581&partnerID=40&md5=6ee38759ad7dee0ce1517281d9973bb8,Scopus,"['animal', 'animal experiment', 'animal model', 'Animals', 'antibacterial activity', 'Article', 'bacterial growth', 'bee', 'Bees', 'blood cell count', 'Bombus terrestris', 'breathing', 'breathing rate', 'controlled study', 'drug effect', 'Escherichia coli', 'hemolymph', 'imidacloprid', 'immune deficiency', 'immune response', 'immune system', 'immunocompetence', 'Immunocompetence', 'immunology', 'in vivo study', 'metabolism', 'Micrococcus flavus', 'Mitochondria', 'mitochondrial toxicity', 'mitochondrion', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'nonhuman', 'physiology', 'zone of inhibition']",,0,,0,106
105,CONF,Effects of neonicotinoid dust from maize seed-dressing on honeybees,"['Sgolastra, F', 'Renzi, T', 'Draghetti, S', 'Sciï¿½ï¿½, C', 'Medrzycki, P', 'Lodesani, M', 'Maini, S', 'Porrini,",HAZARDS OF PESTICIDES TO BEES: 11TH INTERNATIONAL SYMPOSIUM OF THE ICP-PR BEE PROTECTION GROUP,,2012///,2012,10.5073/jka.2012.437.012,437.0,,1868-9892,WOS:000393148200007,62.0,62.0,,,,,0,,0,107
73,JOUR,Improving Mitochondrial Function Protects Bumblebees from Neonicotinoid Pesticides,"['Powner, MB', 'Salt, TE', 'Hogg, C', 'Jeffery, G']",PLOS ONE,"Global pollination is threatened by declining insect pollinator populations that may be linked to neonicotinoid pesticide use. Neonicotinoids over stimulate neurons and depolarize their mitochondria, producing immobility and death. However, mitochondrial function can be improved by near infrared light absorbed by cytochrome c oxidase in mitochondrial respiration. In flies, daily exposure to 670nm light throughout life increases average lifespan and aged mobility, and reduces systemic inflammation. Here we treat bumble bees with Imidacloprid a common neonicotinoid. This undermined ATP and rapidly induced immobility and reduced visual function and survival. Bees exposed to insecticide and daily to 670nm light showed corrected ATP levels and significantly improved mobility allowing them to feed. Physiological recordings from eyes revealed that light exposure corrected deficits induced by the pesticide. Overall, death rates in bees exposed to insecticide but also given 670nm light were indistinguishable from controls. When Imidacloprid and light exposure were withdrawn, survival was maintained. Bees and insects generally cannot see deep red light so it does not disturb their behaviour. Hence, we show that deep red light exposure that improves mitochondrial function, reverses the sensory and motor deficits induced by Imidacloprid. These results may have important implications as light delivery is economic and can be placed in hives/colonies.",2016/11/15/,2016,10.1371/journal.pone.0166531,11.0,11,1932-6203,WOS:000387794600077,,,,,,,0,,0,108
50,JOUR,"Pharmacology of the neuronal nicotinic acetylcholine receptor of cultured Kenyon cells of the honeybee, Apis mellifera","['Wï¿½ï¿½stenberg, D.G.', 'Grï¿½ï¿½newa","Journal of Comparative Physiology A: Neuroethology, Sensory, Neural, and Behavioral Physiology","We investigated the pharmacology of the nicotinic acetylcholine receptor of honeybee Kenyon cells, a subset of olfactory interneurons, which are crucial for olfactory learning and memory. Whole-cell currents were recorded using patch-clamp techniques. Pressure application of agonists induced inward currents in cultured Kenyon cells at holding potentials of -110 mV. Acetylcholine or carbamylcholine were full agonists, nicotine, epibatidine and cytisine were only partial agonists. Coapplications of these partial agonists with acetylcholine reduced the current amplitude. The most efficient antagonists were dihydroxy-ï¿½ï¿½-erythroidine (EC50 = 0.5 pmolï¿½ï¿½l-1) and methyllycaconitine (EC50 = 24 pmolï¿½ï¿½l-1). The open channel blocker mecamylamine, d-tubocurarine and hexamethonium were rather weak blockers of the honeybee nicotinic response. Bath applications of the muscarinic antagonist atropine inhibited nicotinic currents dependent on concentration (EC50 = 24.3 ï¿½ï¿½molï¿½ï¿½l-1). Muscarine, pilocarpine or ýýl-1) did not induce any measurable currents. The non-cholinergic drugs strychnine, bicuculline and picrotoxin partially and reversibly blocked the acetylcholine-induced currents. Our results indicate the expression of only one nicotinic acetylcholine receptor subtype in cultured Kenyon cells. Muscarinic as well as non-cholinergic antagonists also inhibit the receptor function, distinguishing the honeybee nicotinic receptor from the ""typical"" nicotinic receptor of vertebrates and from many described insects receptors. ï¿½ï¿½ Springer-Verlag 2",2004///,2004,10.1007/s00359-004-0530-7,190.0,10,,,807.0,821.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-8744298373&doi=10.1007%2fs00359-004-0530-7&partnerID=40&md5=19b01d0de53cfe437591cf205b594e3c,Scopus,,,0,,0,109
29,JOUR,"Differential Expression Characterisation of the Heat Shock Proteins DnaJB6, DnaJshv, DnaJB13, and DnaJB14 in Apis cerana cerana Under Various Stress Conditions","['Li, GL', 'Zhang, SX', 'Wang, HF', 'Liang, L', 'Liu, ZG', 'Wang, Y', 'Xu, BH', 'Zhao, H']",FRONTIERS IN ECOLOGY AND EVOLUTION,"As key pollinators, bees are frequently exposed to multiple environmental stresses and have developed crucial mechanisms by which they adapt to these stressors. However, the molecular bases mediated at the gene level remain to be discovered. Here, we found four heat shock protein DnaJB subfamily genes, DnaJB6, DnaJshv, DnaJB13, and DnaJB14, from Apis cerana cerana, that all have J domains in their protein sequences. The expression levels of DnaJB6 and DnaJshv were upregulated by different degrees of heat stress, and the transcript level of DnaJB14 was gradually upregulated as the degree of heat stress increased, while the mRNA level of DnaJB13 was downregulated at multiple time points during heat stress treatment. The mRNA levels of all four DnaJBs were upregulated by cold and UV stress. In addition, the expression levels of DnaJB6, DnaJshv and DnaJB13 were reduced under abamectin, imidacloprid, cypermethrin, bifenthrin, spirodiclofen, and methomyl stresses. The transcript level of DnaJB14 was decreased by imidacloprid, cypermethrin, spirodiclofen, and methomyl exposure but increased by abamectin and bifenthrin exposure. These results indicate that the demand of A. cerana cerana for these four DnaJBs differs under various stress conditions. To further explore the role of DnaJBs in the stress response, we successfully silenced DnaJshv and DnaJB14. The content of protein carbonyl was increased, while the content of VC, the enzymatic activities of CAT, GST, and SOD, the mRNA levels of many antioxidant-related genes, and the total antioxidant capacity were reduced after knockdown of DnaJshv and DnaJB14 in A. cerana cerana. These results indicate that silencing DnaJshv and DnaJB14 increases oxidative damage and decreases the antioxidant ability of A. cerana cerana. Taken together, our results demonstrate that DnaJB6, DnaJshv, DnaJB13, and DnaJB14 are differentially expressed under stress conditions and play crucial roles in response to various stressors, possibly through the antioxidant signalling pathway. These findings will be conducive to understanding the molecular basis of bee responses to environmental stresses and are beneficial for improving bee protection.",2022/04/28/,2022,10.3389/fevo.2022.873791,10.0,,2296-701X,WOS:000795895100001,,,,,"['antioxidant', 'bees', 'DnaJBs', 'environmental stresses', 'expression profile']",,0,,0,110
