record_id,﻿record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,exported_notes_1,included,asreview_ranking,asreview_prior,exported_notes_2
179,459,JOUR,Immunosuppression response to the neonicotinoid insecticide thiacloprid in females and males of the red mason bee Osmia bicornis L.,"['Brandt, A.', 'Hohnheiser, B.', 'Sgolastra, F.', 'Bosch, J.', 'Meixner, M.D.', 'B√ºchler, R.']",Scientific Reports,"Solitary bees are frequently exposed to pesticides, which are considered as one of the main stress factors that may lead to population declines. A strong immune defence is vital for the fitness of bees. However, the immune system can be weakened by environmental factors that may render bees more vulnerable to parasites and pathogens. Here we demonstrate for the first time that field-realistic concentrations of the commonly used neonicotinoid insecticide thiacloprid can severely affect the immunocompetence of Osmia bicornis. In detail, males exposed to thiacloprid solutions of 200 and 555 ¬µg/kg showed a reduction in hemocyte density. Moreover, functional aspects of the immune defence - the antimicrobial activity of the hemolymph - were impaired in males. In females, however, only a concentration of 555 ¬µg/kg elicited similar immunosuppressive effects. Although males are smaller than females, they consumed more food solution. This leads to a 2.77 times higher exposure in males, probably explaining the different concentration thresholds observed between the sexes. In contrast to honeybees, dietary exposure to thiacloprid did not affect melanisation or wound healing in O. bicornis. Our results demonstrate that neonicotinoid insecticides can negatively affect the immunocompetence of O. bicornis, possibly leading to an impaired disease resistance capacity. ¬© 2020, The Author(s).",2020///,2020,10.1038/s41598-020-61445-w,10.0,1,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081579236&doi=10.1038%2fs41598-020-61445-w&partnerID=40&md5=27c64e7d725c3d59e59115314a2723b7,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'female', 'drug effect', 'feeding behavior', 'Feeding Behavior', 'male', 'thiacloprid', 'Male', 'thiazine derivative', 'Thiazines', 'Female', 'hemolymph', 'biological marker', 'Biomarkers', 'immunology', 'blood cell', 'cell count', 'Cell Count', 'Hemocytes', 'Hemolymph', 'immunosuppressive agent', 'Immunosuppressive Agents']",,,,,0,286,0,
133,413,CONF,Results of a comprehensive field research programme with the systemic insecticide imidacloprid (Gaucho¬Æ),"['Cur√©, G', 'Schmidt, HW', 'Schmuck, R']",HAZARDS OF PESTICIDES TO BEES,"Gaucho (R) is a registered trademark for plant protection products which contain the chloronicotinyl insecticide imidacloprid and which are used for seed dressing, e.g. on sunflower seed. Sunflower seed are treated with 0.7 mg a.i./grain which is equivalent to 50 a.i./ha at a planting density of 70,000 plants/ha. In 3 tunnel and 8 field tests it was examined whether this seeddressing could have an influence on honeybees at the time of flowering. Residue analysis of flowers and honeybees were performed to determine the exposure of these pollinating insects during flowering. The residue levels were then compared with effect concentrations as determined in controlled feeding experiments. In none of the 3 tunnel and 8 field tests did the seeddressing with imidacloprid affect the vitality, the foraging activity or the behaviour of the honeybees. From these results it can be reliably concluded that a seeddressing of sunflower seed with imidacloprid has no biological relevance for honeybees. Pollen and nectar of sunflower plants were analysed for the presence of imidacloprid and its relevant metabolites. No quantifiable residue levels were found at a limit of quantitation of 10 ppb. In the controlled feeding experiments under field conditions, no adverse effects were observed on bees fed with spiked sugar solution up to 20 ppb imidacloprid. At higher concentrations (50-100 ppb) honeybees only reduced transitorily the foraging activity which indicates that honeybees realise the presence of imidacloprid at these levels. When these results are compared with the residue levels found in the relevant parts of the, sunflower plants it is evident that the findings of the tunnel and field tests are fully confirmed and that no adverse effects on honeybees must be expected from the use of Gauch (R) in sunflowers.",2001///,2001,,,,49,59,,,,0293-1915,WOS:000170386300001,,,0,287,0,
53,333,JOUR,The direct and indirect effects of environmental toxicants on the health of bumblebees and their microbiomes,"['Rothman, JA', 'Russell, KA', 'Leger, L', 'McFrederick, QS', 'Graystock, P']",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"Bumblebees (Bombus spp.) are important and widespread insect pollinators, but the act of foraging on flowers can expose them to harmful pesticides and chemicals such as oxidizers and heavy metals. How these compounds directly influence bee survival and indirectly affect bee health via the gut microbiome is largely unknown. As toxicants in floral nectar and pollen take many forms, we explored the genomes of bee-associated microbes for their potential to detoxify cadmium, copper, selenate, the neonicotinoid pesticide imidacloprid, and hydrogen peroxide-which have all been identified in floral nectar and pollen. We then exposed Bombus impatiens workers to varying concentrations of these chemicals via their diet and assayed direct effects on bee survival. Using field-realistic doses, we further explored the indirect effects on bee microbiomes. We found multiple putative genes in core gut microbes that may aid in detoxifying harmful chemicals. We also found that while the chemicals are largely toxic at levels within and above field-realistic concentrations, the field-realistic concentrations-except for imidacloprid-altered the composition of the bee microbiome, potentially causing gut dysbiosis. Overall, our study shows that chemicals found in floral nectar and pollen can cause bee mortality, and likely have indirect, deleterious effects on bee health via their influence on the bee microbiome.",2020/10/28/,2020,10.1098/rspb.2020.0980,287.0,1937,,,,,"['animal', 'Animals', 'bee', 'Bees', 'ecotoxicology', 'imidacloprid', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pollination', 'pesticide', 'Pesticides', 'pollen', 'Pollination', 'feeding behavior', 'Feeding Behavior', 'Hexapoda', 'physiology', 'toxicity', 'flower', 'Flowers', 'survival', 'pesticide residue', 'nectar', 'Plant Nectar', 'Pollen', 'toxicology', 'Bombus impatiens', 'imidazolinone pesticide', 'intestine flora', 'Microbiota', 'microflora', 'microbiology', 'pollutant', 'Environmental Pollutants', 'heavy metal', 'bees', 'microbial community', 'dysbiosis', 'environmental quality', 'Gastrointestinal Microbiome', 'hydrogen peroxide']",0962-8452,WOS:000586461700010,,,0,288,0,
27,307,JOUR,Nitenpyram disturbs gut microbiota and influences metabolic homeostasis and immunity in honey bee (Apis mellifera L.),"['Zhu, L.', 'Qi, S.', 'Xue, X.', 'Niu, X.', 'Wu, L.']",Environmental Pollution,"Nitenpyram affected metabolism and immunity putatively caused by disordered gut microbiota, further decreased food consumption and survival of bees. ¬© 2019 Elsevier Ltd; Recently, environmental risk and toxicity of neonicotinoid insecticides to honey bees have attracted extensive attention. However, toxicological understanding of neonicotinoid insecticides on gut microbiota is limited. In the present study, honey bees (Apis mellifera L.) were exposed to a series of nitenpyram for 14 days. Results indicated that nitenpyram exposure decreased the survival and food consumption of honey bees. Furthermore, 16S rRNA gene sequencing revealed that nitenpyram caused significant alterations in the relative abundance of several key gut microbiotas, which contribute to metabolic homeostasis and immunity. Using high-throughput RNA-Seq transcriptomic analysis, we identified a total of 526 differentially expressed genes (DEGs) that were significantly altered between nitenpyram-treated and control honey bee gut, including several genes related to metabolic, detoxification and immunity. In addition, Gene Ontology (GO) and Kyoto Encyclopedia of Genes and Genomes (KEGG) pathway analysis showed nitenpyram affected several biological processes, of which most were related to metabolism. Collectively, our study demonstrates that the dysbiosis of gut microbiota in honey bee caused by nitenpyram may influence metabolic homeostasis and immunity of bees, and further decrease food consumption and survival of bees. ¬© 2019 Elsevier Ltd",2020///,2020,10.1016/j.envpol.2019.113671,258.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076373514&doi=10.1016%2fj.envpol.2019.113671&partnerID=40&md5=a6380b51b72b1035117ca12ffbb644fc,Scopus,,,,,,0,289,0,
35,315,JOUR,Insights into the effects of sublethal doses of pesticides glufosinate-ammonium and sulfoxaflor on honey bee health,"['Castelli, L.', 'Branchiccela, B.', 'Zunino, P.', 'Ant√∫nez, K.']",Science of the Total Environment,"Insect pollinators are threatened worldwide, being the exposure to multiple pesticides one of the most important stressor. The herbicide Glyphosate and the insecticide Imidacloprid are among the most used pesticides worldwide, although different studies evidenced their detrimental effects on non-target organisms. The emergence of glyphosate-resistant weeds and the recent ban of imidacloprid in Europe due to safety concerns, has prompted their replacement by new molecules, such as glufosinate-ammonium (GA) and sulfoxaflor (S). GA is a broad-spectrum and non-selective herbicide that inhibits a key enzyme in the metabolism of nitrogen, causing accumulation of lethal levels of ammonia; while sulfoxaflor is an agonist at insect nicotinic acetylcholine receptors (nAChRs) and generates excitatory responses including tremors, paralysis and mortality. Although those molecules are being increasingly used for crop protection, little is known about their effects on non-target organisms. In this study we assessed the impact of chronic and acute exposure to sublethal doses of GA and S on honey bee gut microbiota, immunity and survival. We found GA significantly reduced the number of gut bacteria, and decreased the expression of glucose oxidase, a marker of social immunity. On the other hand, S significantly increased the number of gut bacteria altering the microbiota composition, decreased the expression of lysozyme and increased the expression of hymenoptaecin. These alterations in gut microbiota and immunocompetence may lead to an increased susceptibility to pathogens. Finally, both pesticides shortened honey bee survival and increased the risk of death. Those results evidence the negative impact of GA and S on honey bees, even at single exposition to a low dose, and provide useful information to the understanding of pollinators decline. ¬© 2022",2023///,2023,10.1016/j.scitotenv.2022.161331,868.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146540349&doi=10.1016%2fj.scitotenv.2022.161331&partnerID=40&md5=a03515a9e14c5ba0807878b92627c4fd,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'imidacloprid', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Article', 'controlled study', 'nonhuman', 'pesticide', 'Pesticides', 'risk assessment', 'Apis mellifera', 'honeybee', 'nicotinic receptor', 'sulfoxaflor', 'Sulfoxaflor', 'survival', 'Imidacloprids', 'sublethal dose', 'lifespan', 'Honey bee', 'gene expression', 'short term exposure', 'glyphosate', 'herbicide', 'Herbicides', 'down regulation', 'long term exposure', 'unclassified drug', 'Weed control', 'protein expression', 'Sublethal dose', 'immune system', 'Immune system', 'immunity', 'intestine flora', 'Non-target organism', 'bioaccumulation', 'glucose oxidase', 'Glucose', 'animal health', 'lysozyme', 'Bacteria', 'bacterium', 'crop protection', 'nitrogen', 'Gut microbiota', 'Gut bacteria', 'Ammonia', 'ammonium', 'Glucose oxidase', 'Glucose sensors', 'glufosinate', 'Glufosinate', 'Glufosinate-ammonium', 'immunocompetence', 'Molecules', 'nitrogen metabolism', 'phosphinothricin']",,,,,0,290,0,
95,375,JOUR,The effect of neonicotinoid insecticide and fungicide on sugar responsiveness and orientation behavior of honey bee (Apis mellifera) in semi-field conditions,"['Jiang, X.', 'Wang, Z.', 'He, Q.', 'Liu, Q.', 'Li, X.', 'Yu, L.', 'Cao, H.']",Insects,"Neonicotinoid insecticides are in widespread use around the world, cause pollinator decline. We used semi-field conditions to determine the effect of sublethal insecticide, thiamethoxam, exposure on orientation behavior and sugar responsiveness. Bees could not reject the non-treated flower or the insecticide or insecticide/fungicide treated flower. After bees consumed the insecticide or insecticide/fungicide treated nectar, they could not discriminate between a flower odor or blank control in a Y-maze when making a first choice. We also found that treated bees wander back and forth in both arms to make a final decision about food location, and used longer duration in the Y maze than the control group. Sugar responsiveness was also reduced after bees were fed with insecticide or insecticide/fungicide treated food, one week was needed for them to display the same level of responsiveness as the control group. The thiamethoxam or thiamethoxam/carbendazol treated crop field does not act as an olfactory repellent to the bee, but it does affect its post-consumption behavior. ¬© 2018 by the authors. Licensee MDPI, Basel, Switzerland.",2018///,2018,10.3390/insects9040130,9.0,4,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055670709&doi=10.3390%2finsects9040130&partnerID=40&md5=df57d081dd41f61105b2b491816b9860,Scopus,,,,,,0,291,0,
139,419,JOUR,Secondary biomarkers of insecticide-induced stress of honey bee colonies and their relevance for overwintering strength,"['Wegener, J.', 'Ruhnke, H.', 'Milchreit, K.', 'Kleebaum, K.', 'Franke, M.', 'Mispagel, S.', 'Bischoff, G.', 'Kamp, G.', 'Bienefeld, K.']",Ecotoxicology and Environmental Safety,"The evaluation of pesticide side-effects on honeybees is hampered by a lack of colony-level bioassays that not only are sensitive to physiological changes, but also allow predictions about the consequences of exposure for longer-term colony productivity and survival. Here we measured 28 biometrical, biochemical and behavioural indicators in a field study with 63 colonies and 3 apiaries. Colonies were stressed in early summer by feeding them for five days with either the carbamate growth regulator fenoxycarb or the neurotoxic neonicotinoid imidacloprid, or left untreated. Candidate stress indicators were measured 8‚Äì64 days later. We determined which of the indicators were influenced by the treatments, and which could be used as predictors in regression analyses of overwintering strength. Among the indicators influenced by fenoxycarb were the amount of brood in colonies as well as the learning performance and 24¬†h-memory of bees, and the concentration of the brood food component 10HDA in head extracts. Imidacloprid significantly affected honey production, total number of bees and activity of the immune-related enzyme phenoloxidase in forager bee extracts. Indicators predictive of overwintering strength but unrelated to insecticide feeding included vitellogenin titer and glucose oxidase-activity in haemolymph/whole body-extracts of hive bees. Apart from variables that were themselves components of colony strength (numbers of bees/brood cells), the only indicator that was both influenced by an insecticide and predictive of overwintering strength was the concentration of 10HDA in worker bee heads. Our results show that physiological and biochemical bioassays can be used to study effects of insecticides at the colony level and assess the vitality of bee colonies. At the same time, most bioassays evaluated here appear of limited use for predicting pesticide effects on colony overwintering strength, because those that were sensitive to the insecticides were not identical with those that were predictive of colony overwintering. Our study therefore illustrates the difficulties involved in evaluating the economic/ecological significance of pesticide-induced stress in honey bee field studies. ¬© 2016 Elsevier Inc.",2016///,2016,10.1016/j.ecoenv.2016.06.038,132.0,,379,389,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976630167&doi=10.1016%2fj.ecoenv.2016.06.038&partnerID=40&md5=2f3b5b08a2253fcb03155d02fdd42cde,Scopus,,,,,,0,292,0,
287,567,JOUR,The effect of dietary neonicotinoid pesticides on non-flight thermogenesis in worker bumble bees (Bombus terrestris),"['Potts, R.', 'Clarke, R.M.', 'Oldfield, S.E.', 'Wood, L.K.', 'Hempel de Ibarra, N.', 'Cresswell, J.E.']",Journal of Insect Physiology,"For bumble bees (genus Bombus), the capacity for non-flight thermogenesis is essential for two fundamental processes undertaken by adult workers, namely recovery from torpor after chilling and brood incubation. Farmland bees can be widely exposed to dietary residues of neurotoxic neonicotinoid insecticides that appear in the nectar and pollen of treated bee-attractive crops, which may harm them. An earlier study shows that dietary neonicotinoids cause complex alterations to thermoregulation in honey bees, but their effect on the thermogenic capabilities of individual bumble bees has been untested previously. We therefore conducted laboratory trials involving separate dietary exposures of bumble bees to two neonicotinoids, imidacloprid and thiamethoxam, and we measured their effects on the thoracic temperatures of bees during recovery from chilling. Specifically, we used thermal imaging to measure the rates of rewarming by individual bees after chill-induced torpor and to quantify their equilibrated thoracic temperatures post-recovery. We found that both toxicants caused dose-dependent decreases in the rates of rewarming and in the equilibrated thoracic temperatures. As previously found in honey bees, the dose‚Äìresponse relationship for imidacloprid exhibited a biphasic hormesis with low-dose stimulation and high-dose inhibition, for which we propose a mechanism. Our present study is among the first to detect ecologically relevant effects on bees in neonicotinoid exposures involving dietary concentrations below 5 ppb. If the effects on thoracic temperatures that we observed over a short period were sustained, they could have ecologically significant impacts on farmland bumble bees. ¬© 2017 Elsevier Ltd",2018///,2018,10.1016/j.jinsphys.2017.11.006,104.0,,33,39,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034786241&doi=10.1016%2fj.jinsphys.2017.11.006&partnerID=40&md5=2ec6d258462a734f7451789afb4ab060,Scopus,,,,,,0,293,0,
187,467,JOUR,Sublethal dosage of imidacloprid reduces the microglomerular density of honey bee mushroom bodies,"['Peng, Y.-C.', 'Yang, E.-C.']",Scientific Reports,"The dramatic loss of honey bees is a major concern worldwide. Previous studies have indicated that neonicotinoid insecticides cause behavioural abnormalities and have proven that exposure to sublethal doses of imidacloprid during the larval stage decreases the olfactory learning ability of adults. The present study shows the effect of sublethal doses of imidacloprid on the neural development of the honey bee brain by immunolabelling synaptic units in the calyces of mushroom bodies. We found that the density of the synaptic units in the region of the calyces, which are responsible for olfactory and visual functions, decreased after being exposed to a sublethal dose of imidacloprid. This not only links a decrease in olfactory learning ability to abnormal neural connectivity but also provides evidence that imidacloprid damages the development of the nervous system in regions responsible for both olfaction and vision during the larval stage of the honey bee.",2016///,2016,10.1038/srep19298,6.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955297378&doi=10.1038%2fsrep19298&partnerID=40&md5=2f1eeec397546a1e15abccf85d931d6b,Scopus,,,,,,0,294,0,
288,568,JOUR,Exposure to acetylcholinesterase inhibitors alters the physiology and motor function of honeybees,"['Williamson, SM', 'Moffat, C', 'Gomersall, MAE', 'Saranzewa, N', 'Connolly, CN', 'Wright, GA']",FRONTIERS IN PHYSIOLOGY,"Cholinergic signaling is fundamental to neuromuscular function in most organisms. Sublethal doses of neurotoxic pesticides that target cholinergic signaling can alter the behavior of insects in subtle ways; their influence on non-target organisms may not be readily apparent in simple mortality studies. Beneficial arthropods such as honeybees perform sophisticated behavioral sequences during foraging that, if influenced by pesticides, could impair foraging success and reduce colony health. Here, we investigate the behavioral effects on honeybees of exposure to a selection of pesticides that target cholinergic signaling by inhibiting acetylcholinesterase (AChE). To examine how continued exposure to AChE inhibitors affected motor function, we fed adult foraging worker honeybees sublethal concentrations of these compounds in sucrose solution for 24 h. Using an assay for locomotion in bees, we scored walking, stopped, grooming, and upside down behavior continuously for 15 min. At a 10 nM concentration, all the AChE inhibitors caused similar effects on behavior, notably increased grooming activity and changes in the frequency of bouts of behavior such as head grooming. Coumaphos caused dose-dependent effects on locomotion as well as grooming behavior, and a 1 RM concentration of coumaphos induced symptoms of malaise such as abdomen grooming and defecation. Biochemical assays confirmed that the four compounds we assayed (coumaphos, aldicarb, chlorpyrifos, and donepezil) or their metabolites acted as AChE inhibitors in bees. Furthermore, we show that transcript expression levels of two honeybee AChE inhibitors were selectively upregulated in the brain and in gut tissues in response to AChE inhibitor exposure. The results of our study imply that the effects of pesticides that rely on this mode of action have subtle yet profound effects on physiological effects on behavior that could lead to reduced survival.",2013///,2013,10.3389/fphys.2013.00013,4.0,,,,,,,1664-042X,WOS:000346774000013,,,0,295,0,
291,571,JOUR,Bumblebees are resilient to neonicotinoid-fungicide combinations,"['Schuhmann, A.', 'Schulte, J.', 'Feldhaar, H.', 'Scheiner, R.']",Environment International,"Bumblebees are among the most important wild bees for pollination of crops and securing wildflower diversity. However, their abundance and diversity have been on a steady decrease in the last decades. One of the most important factors leading to their decline is the frequent use of plant protection products (PPPs) in agriculture, which spread into forests and natural reserves. Mixtures of different PPPs pose a particular threat because of possible synergistic effects. While there is a comparatively large body of studies on the effects of PPPs on honeybees, we still lack data on wild bees. We here investigated the influence of the frequent fungicide Cantus¬Æ Gold (boscalid/dimoxystrobin), the neonicotinoid insecticide Mospilan¬Æ (acetamiprid) and their combination on bumblebees. Cognitive performance and foraging flights of bumblebees were studied. They are essential for the provisioning and survival of the colony. We introduce a novel method for testing four treatments simultaneously on the same colony, minimizing inter-colony differences. For this, we successfully quartered the colony and moved the queen daily between compartments. Bumblebees appeared astonishingly resilient to the PPPs tested or they have developed mechanisms for detoxification. Neither learning capacity nor flight activity were inhibited by treatment with the single PPPs or their combination. ¬© 2024 The Author(s)",2024///,2024,10.1016/j.envint.2024.108608,186.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189564332&doi=10.1016%2fj.envint.2024.108608&partnerID=40&md5=9fc756abf41a340efaed788ab5e021fe,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'pollination', 'acetamiprid', 'Article', 'foraging behavior', 'Neonicotinoid insecticides', 'neonicotinoid pesticide', 'pesticide', 'drug effect', 'honeybee', 'learning', 'physiology', 'foraging', 'pyridine derivative', 'Pyridines', 'flight', 'Insecticide', 'mortality', 'cognition', 'bumblebee', 'unclassified drug', 'LD50', 'fungicide', 'strobilurin', 'Strobilurins', 'Synergistic effect', 'agriculture', 'Fungicides', '2-chloro-N-(4-chlorobiphenyl-2-yl)nicotinamide', 'dimoxystrobin', 'Fungicides, Industrial', 'Pesticide mixture', 'synergistic effect', 'detoxification', 'Detoxification', 'synergism', 'Plant protection products', 'boscalid', 'Fungicide', 'Biphenyl Compounds', 'biphenyl derivative', 'catering service', 'Cognitive performance', 'color preference test', 'forest', 'Forest reserves', 'Forestry', 'Natural reserves', 'Niacinamide', 'nicotinamide', 'Novel methods', 'Pesticide mixtures', 'pesticide resistance', 'plant protection product', 'Synergistic effects', 'Wild bee', 'Wild bees']",,,,,0,296,0,
126,406,JOUR,Nosema ceranae causes cellular immunosuppression and interacts with thiamethoxam to increase mortality in the stingless bee Melipona colimana,"['Mac√≠as-Mac√≠as, J.O.', 'Tapia-Rivera, J.C.', 'De la Mora, A.', 'Tapia-Gonz√°lez, J.M.', 'Contreras-Escare√±o, F.', 'Petukhova, T.', 'Morfin, N.', 'Guzman-Novoa, E.']",Scientific Reports,"The microsporidian parasite Nosema ceranae and neonicotinoid insecticides affect the health of honey bees (Apis mellifera). However, there is limited information about the effect of these stressors on other pollinators such as stingless bees (Hymenoptera: Meliponini). We examined the separate and combined effects of N. ceranae and the neonicotinoid thiamethoxam at field-exposure levels on the survivorship and cellular immunity (hemocyte concentration) of the stingless bee Melipona colimana. Newly-emerged bees were subjected to four treatments provided in sucrose syrup: N. ceranae spores, thiamethoxam, thiamethoxam and N. ceranae, and control (bees receiving only syrup). N. ceranae developed infections of > 467,000 spores/bee in the group treated with spores only. However, in the bees subjected to both stressors, infections were < 143,000 spores/bee, likely due to an inhibitory effect of thiamethoxam on the microsporidium. N. ceranae infections did not affect bee survivorship, but thiamethoxam plus N. ceranae significantly increased mortality. Hemocyte counts were significantly lower in N. ceranae infected-bees than in the other treatments. These results suggest that N. ceranae may infect, proliferate and cause cellular immunosuppression in stingless bees, that exposure to sublethal thiamethoxam concentrations is toxic to M. colimana when infected with N. ceranae, and that thiamethoxam restrains N. ceranae proliferation. These findings have implications on pollinators‚Äô conservation. ¬© 2020, The Author(s).",2020///,2020,10.1038/s41598-020-74209-3,10.0,1,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092489426&doi=10.1038%2fs41598-020-74209-3&partnerID=40&md5=d66ea2c90d8327fc3987d5246ae2a883,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'drug effect', 'thiamethoxam', 'Nosema', 'Thiamethoxam', 'microbiology', 'fungus spore', 'Immune Tolerance', 'immunological tolerance', 'Spores, Fungal']",,,,,0,297,0,
375,655,JOUR,Alterations in honey bee gut microorganisms caused by Nosema spp. and pest control methods,"['Diaz, T.', 'del-Val, E.', 'Ayala, R.', 'Larsen, J.']",Pest Management Science,"BACKGROUND: Honey bees are associated with gut microorganisms essential for their nutrition and health. The composition of the microbial community can be used as a biological health indicator and is characterized using biomarker fatty acids. Commonly, gut microorganisms are exposed to pathogens and to an array of chemical and biological pest control methods. RESULTS: We found a strong negative effect on microbial gut community composition when exposed to the bee pest control chemicals oxytetracycline, oxalic acid and imidacloprid, and when inoculated with the bee pest Nosema spp. and the potential bee pest biocontrol agent Lactobacillus plantarum. Results from the in vitro test with bee pest chemicals showed a differential response of Lactobacillus spp. At the community level, some taxonomic groups were more affected depending on treatment, but sharp changes in the microbial structure were caused by compounds generally considered as bee safe. CONCLUSION: Our results show that pests such as Nosema spp. and pest control methods alter the composition of bee gut microorganisms, which may have severe consequences for pathogen defense, physiology and general honey bee health. In addition, L. plantarum has potential as a biocontrol agent against Nosema spp. ¬© 2018 Society of Chemical Industry. ¬© 2018 Society of Chemical Industry",2019///,2019,10.1002/ps.5188,75.0,3,835,843,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054478737&doi=10.1002%2fps.5188&partnerID=40&md5=dd4c2edbf598d0c296af67429fcfeca5,Scopus,,,,,,0,298,0,
303,583,JOUR,COLONY IMPACT OF PESTICIDE-INDUCED SUBLETHAL EFFECTS ON HONEYBEE WORKERS: A SIMULATION STUDY USING BEEHAVE,"['Thorbek, P', 'Campbell, PJ', 'Thompson, HM']",ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,"Research on neonicotinoids and honeybees have changed focus from direct mortality to sublethal effects. In the present study, a published honeybee model, BEEHAVE, is used to compare induced colony level impact of pesticides including direct mortality, poor brood care, disorientation, and increased handling time in oilseed rape and sunflower crops. Actual effects on individual bees will depend on exposure concentrations, but in the present study large effects were enforced. In oilseed rape, poor brood care had the largest colony impact, because it created a bottleneck for spring build-up of the workforce, and colony impact for all effect types peaked 1 mo after exposure ceased. In sunflower, the later exposure changed the response so colony impact peaked during exposure, and the bottleneck was honey store build-up. In all scenarios, good forage mitigated effects substantially. It is concluded that field studies should continue at least 1 mo after exposure to ensure detection of ecologically relevant sublethal effects. The results indicated that even if a sublethal effect is difficult to detect in the field, subsequent ecologically relevant colony level impacts would be clear if studies are continued for 1 mo after exposure. Guidance for regulatory studies recommends extended observation periods, and published field studies already use extended observation periods, so it is concluded that current methods are adequate for detecting ecologically relevant sublethal effects. Although published laboratory and semifield studies conducted under controlled exposure conditions suggest that sublethal effects may occur, published field studies with neonicotinoid seed treatments, naturally foraging bees, and extended observation periods do not report colony-level effects, suggesting that in these studies no ecologically relevant sublethal effects occurred. (C) 2016 SETAC",2017/03//,2017,10.1002/etc.3581,36.0,3,831,840,,,,0730-7268,WOS:000394698700024,,,0,299,0,
199,479,JOUR,The impact of pollen quality on the sensitivity of bumblebees to pesticides,"['Barraud, A.', 'Vanderplanck, M.', 'Nadarajah, S.', 'Michez, D.']",Acta Oecologica,"With 2000 species currently recorded in Europe, bees are a highly diversified and efficient group of pollinating insects. Their decline could therefore lead to a risk for ecosystems functioning and crop yields. The drivers of this decline have been well documented in Europe and involve multiple factors such as pesticides, pathogens, poor nutrition, climate change, and their respective interactions. For pesticides, there is a lack of information concerning the impacts of exposure when the bees have access to pollen diet of different nutritional quality (e.g. variation in sterol and protein content). We performed bioassays on nine groups consisting of 10 Bombus terrestris microcolonies (i.e. queen less colonies) each in a fully crossed experiment including controls without pesticide, two different doses of neonicotinoid imidacloprid (2 and 20 Œºg/L) and three pollen diets (i.e. Salix mix, cellulose-diluted Salix mix and cellulose-diluted Salix mix enriched with soy protein). All colonies were fed ad libitum with syrup and pollen. We measured the collection of pollen and syrup, the brood mass and the pollen efficacy (ratio of brood mass/pollen) at the end of the experiment. All these variables were affected by the imidacloprid doses, especially pollen efficacy, which was two and 10 times lower than the control for the 2 and 20 Œºg/L treatments, respectively. As expected, pollen efficacy was also affected by the pollen diet. However, when exposed to imidacloprid, the three different pollen diets did not affect micro-colonies performances. Overall, we show that diet quality does not affect sensitivity to imidacloprid exposure. It seems therefore that the negative effects of imidacloprid exposure cannot be compensated for by a pollen diet of high quality. ¬© 2020",2020///,2020,10.1016/j.actao.2020.103552,105.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084259658&doi=10.1016%2fj.actao.2020.103552&partnerID=40&md5=a8c642efd52675587a10ca5e1a433a27,Scopus,,,,,,0,300,0,
